time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
126,0,1,462.72,3.66,32,50.778633,6.069104,211.2,145,3
127,0,1,469.25,4.03,32,50.77858,6.069136,211.4,146,4
128,0,1,475.75,4.4,32,50.778525,6.069167,211.6,146,8
129,0,1,482.81,4.69,33,50.778469,6.069195,211.8,146,8
130,0,1,489.82,4.92,33,50.778412,6.069223,212.0,146,4
131,0,1,496.77,5.12,33,50.778354,6.06925,212.2,146,4
132,0,1,503.77,5.28,34,50.778297,6.069277,212.4,146,4
133,0,1,510.55,5.46,34,50.778241,6.069307,212.7,146,4
134,0,1,517.27,5.58,35,50.778187,6.06934,213.0,146,3
135,0,1,523.62,5.67,35,50.778135,6.069377,213.2,146,4
136,0,1,529.79,5.74,35,50.778086,6.069418,213.4,146,4
137,0,1,535.85,5.79,36,50.778041,6.069465,213.4,148,3
138,0,1,541.86,5.88,36,50.778,6.069517,213.4,148,4
139,0,1,548.09,5.9,37,50.777964,6.069575,213.3,148,4
140,0,1,553.94,5.9,37,50.777934,6.069639,213.1,149,4
141,0,1,559.55,5.9,37,50.77791,6.06971,212.8,149,3
142,0,1,565.1,5.9,38,50.777894,6.069788,212.4,149,4
143,0,1,570.76,5.91,38,50.777884,6.06987,211.9,149,3
144,0,1,576.61,5.93,39,50.777881,6.069954,211.2,147,4
145,0,1,582.6,5.96,39,50.777886,6.070037,210.8,147,4
146,0,1,588.65,5.96,40,50.777899,6.070116,210.6,147,3
147,0,1,594.39,5.95,40,50.77792,6.070189,210.3,147,3
148,0,1,599.88,5.95,40,50.777948,6.070252,210.0,147,4
149,0,1,605.49,5.95,41,50.777983,6.070306,209.6,147,4
150,0,1,611.22,5.95,41,50.778023,6.07035,209.1,147,3
151,0,1,616.83,5.95,42,50.778067,6.070384,208.6,147,4
152,0,1,622.06,5.95,42,50.778114,6.070407,208.0,147,3
153,0,1,627.06,5.95,43,50.778163,6.07042,207.4,147,4
154,0,1,632.47,5.95,43,50.778211,6.070422,206.9,147,3
155,0,1,637.97,5.95,43,50.778258,6.070413,206.4,147,4
156,0,1,643.04,5.95,44,50.778304,6.070396,205.9,147,3
157,0,1,648.51,5.9,44,50.77835,6.070372,205.5,147,4
158,0,1,654.02,5.85,45,50.778395,6.070344,205.4,148,4
159,0,1,654.02,5.81,45,50.77844,6.070314,205.3,148,3
160,0,1,662.76,5.75,46,50.778485,6.070285,205.2,148,3
161,0,1,669.74,5.71,46,50.778531,6.070258,205.1,149,4
162,0,1,675.0,5.69,46,50.778577,6.070234,204.9,149,3
163,0,1,680.68,5.7,47,50.778624,6.070211,204.8,149,4
164,0,1,686.6,5.68,47,50.778671,6.070189,204.6,149,1
165,0,1,692.23,5.68,48,50.778718,6.070167,204.5,149,4
166,0,1,697.82,5.67,48,50.778766,6.070146,204.4,149,3
167,0,1,703.41,5.65,48,50.778813,6.070124,204.2,149,3
168,0,1,708.92,5.65,49,50.77886,6.070101,204.1,149,4
169,0,1,714.52,5.67,49,50.778906,6.070078,203.9,149,3
170,0,1,720.17,5.65,50,50.778952,6.070055,203.8,149,4
171,0,1,725.32,5.62,50,50.778997,6.070035,203.6,149,3
172,0,1,730.26,5.55,50,50.77904,6.070018,203.5,149,3
173,0,1,734.93,5.5,51,50.779081,6.069997,203.3,149,3
174,0,1,739.64,5.46,51,50.779118,6.06997,203.3,149,3
175,0,1,744.56,5.42,52,50.779151,6.06993,203.4,150,3
176,0,1,749.44,5.37,52,50.779179,6.069879,203.5,150,4
177,0,1,754.25,5.37,53,50.779203,6.069821,203.6,151,3
178,0,1,759.06,5.37,53,50.779223,6.069758,203.8,151,4
179,0,1,764.04,5.37,53,50.779238,6.069693,204.0,151,3
180,0,1,769.02,5.36,54,50.77925,6.069629,204.1,151,3
181,0,1,773.93,5.36,54,50.779257,6.069567,204.4,152,3
182,0,1,778.25,5.36,55,50.77926,6.069512,204.6,152,3
183,0,1,781.88,5.36,55,50.77926,6.069462,204.8,149,2
184,0,1,785.21,5.36,55,50.779257,6.069418,205.0,149,3
185,0,1,788.3,4.98,56,50.779251,6.069378,205.3,147,4
186,0,1,791.1,4.69,56,50.779243,6.069342,205.5,139,4
187,0,1,791.1,4.43,56,50.779234,6.069311,205.7,137,3
188,0,1,791.1,4.24,56,50.779224,6.069282,205.9,135,2
189,0,1,793.57,3.97,57,50.779214,6.069257,206.1,134,2
190,0,1,796.04,3.66,57,50.779202,6.069233,206.4,131,3
191,0,1,801.94,3.37,57,50.77919,6.069212,206.6,130,3
192,0,1,804.47,3.21,57,50.779178,6.069191,206.8,129,2
193,0,1,806.55,3.04,58,50.779165,6.069172,207.0,128,2
194,0,1,808.61,2.9,58,50.779152,6.069152,207.2,125,3
195,0,1,810.61,2.8,58,50.779138,6.069132,207.4,123,3
196,0,1,812.69,2.73,58,50.779124,6.069112,207.6,122,2
197,0,1,814.78,2.69,59,50.77911,6.069092,207.8,122,3
198,0,1,816.95,2.66,59,50.779094,6.069073,208.0,121,2
199,0,1,819.17,2.63,59,50.779078,6.069056,208.2,121,3
200,0,1,821.45,2.62,59,50.779061,6.069041,208.4,120,2
201,0,1,823.87,2.63,59,50.779042,6.069028,208.6,119,3
202,0,1,826.47,2.61,59,50.779023,6.069017,208.8,119,2
203,0,1,828.75,2.57,60,50.779002,6.069009,209.0,119,3
204,0,1,830.57,2.55,60,50.778981,6.069004,209.2,119,3
205,0,1,832.72,2.53,60,50.77896,6.069,209.4,118,2
206,0,1,835.2,2.53,60,50.778938,6.068999,209.6,118,2
207,0,1,837.71,2.53,60,50.778917,6.069001,209.7,118,3
208,0,1,840.03,2.53,61,50.778896,6.069005,209.9,118,3
209,0,1,842.54,2.53,61,50.778875,6.069011,210.0,118,2
210,0,1,845.17,2.53,61,50.778855,6.069018,210.1,119,3
211,0,1,847.2,2.53,61,50.778834,6.069027,210.2,119,2
212,0,1,849.54,2.53,61,50.778813,6.069036,210.3,119,3
213,0,1,851.96,2.53,62,50.778792,6.069045,210.4,119,2
214,0,1,854.4,2.53,62,50.77877,6.069054,210.5,119,3
215,0,1,856.9,2.53,62,50.778748,6.069064,210.6,119,2
216,0,1,859.55,2.53,62,50.778725,6.069072,210.8,118,3
217,0,1,862.12,2.53,62,50.778703,6.069081,210.9,118,3
218,0,1,864.63,2.53,63,50.778681,6.06909,211.0,118,2
219,0,1,867.18,2.53,63,50.778659,6.069099,211.1,118,3
220,0,1,869.79,2.53,63,50.778637,6.069108,211.2,117,2
221,0,1,872.26,2.53,63,50.778616,6.069117,211.3,117,3
222,0,1,874.25,2.53,63,50.778596,6.069127,211.4,117,2
223,0,1,876.34,2.53,64,50.778575,6.069136,211.5,117,3
224,0,1,878.5,2.53,64,50.778555,6.069146,211.5,117,2
225,0,1,880.93,2.53,64,50.778534,6.069156,211.6,117,3
226,0,1,883.56,2.53,64,50.778513,6.069167,211.7,117,2
227,0,1,886.37,2.52,64,50.77849,6.069177,211.8,117,3
228,0,1,889.06,2.52,65,50.778467,6.069188,211.9,118,2
229,0,1,891.91,2.52,65,50.778443,6.069198,212.0,118,3
230,0,1,894.72,2.52,65,50.778418,6.069209,212.1,119,5
231,0,1,897.18,2.52,65,50.778393,6.06922,212.1,119,5
232,0,1,897.18,2.52,65,50.778369,6.069231,212.2,120,3
233,0,1,897.18,2.52,65,50.778344,6.069241,212.3,121,2
234,0,1,900.05,2.52,66,50.778321,6.069251,212.4,124,3
235,0,1,903.19,2.52,66,50.778298,6.069261,212.6,126,2
236,0,1,906.01,2.52,66,50.778276,6.06927,212.7,126,5
237,0,1,908.58,2.52,66,50.778255,6.06928,212.8,127,5
238,0,1,911.72,2.52,66,50.778234,6.069289,212.9,128,3
239,0,1,913.82,2.52,67,50.778213,6.069299,213.1,130,2
240,0,1,916.26,2.52,67,50.778192,6.06931,213.2,130,3
241,0,1,919.27,2.52,67,50.778171,6.06932,213.3,131,3
242,0,1,921.77,2.52,67,50.77815,6.069332,213.4,132,2
243,0,1,924.14,2.52,67,50.778129,6.069344,213.5,133,3
244,0,1,925.99,2.52,68,50.778108,6.069357,213.6,136,5
245,0,1,928.62,2.52,68,50.778087,6.069372,213.7,136,5
246,0,1,931.19,2.52,68,50.778067,6.069387,213.8,137,3
247,0,1,933.04,2.52,68,50.778047,6.069403,213.9,137,2
248,0,1,935.78,2.52,68,50.778028,6.069421,213.9,137,2
249,0,1,938.5,2.51,69,50.778009,6.06944,213.9,138,3
250,0,1,940.46,2.51,69,50.777991,6.06946,214.0,138,1
251,0,1,942.95,2.51,69,50.777973,6.069482,214.0,139,3
252,0,1,945.55,2.51,69,50.777957,6.069505,214.0,139,2
253,0,1,948.12,2.51,69,50.777942,6.06953,213.9,139,2
254,0,1,950.96,2.51,70,50.777928,6.069557,213.8,139,3
255,0,1,953.73,2.51,70,50.777915,6.069586,213.7,139,3
256,0,1,955.71,2.51,70,50.777903,6.069616,213.6,139,5
257,0,1,958.31,2.51,70,50.777893,6.069647,213.5,139,5
258,0,1,961.09,2.51,70,50.777884,6.069679,213.3,138,2
259,0,1,963.0,2.51,71,50.777876,6.069712,213.2,138,3
260,0,1,969.66,2.51,71,50.777869,6.069747,213.0,138,3
261,0,1,972.98,2.51,71,50.777864,6.069781,212.8,138,2
262,0,1,975.44,2.51,71,50.777861,6.069817,212.5,138,5
263,0,1,977.95,2.51,71,50.777859,6.069852,212.3,138,5
264,0,1,980.46,2.51,71,50.777859,6.069888,212.0,138,3
265,0,1,983.01,2.51,72,50.77786,6.069924,211.7,138,3
266,0,1,985.64,2.51,72,50.777862,6.06996,211.4,138,3
267,0,1,988.18,2.51,72,50.777867,6.069995,211.1,138,2
268,0,1,990.78,2.51,72,50.777873,6.07003,211.0,138,3
269,0,1,993.33,2.51,72,50.77788,6.070064,210.9,138,2
270,0,1,995.94,2.51,73,50.777889,6.070098,210.7,139,2
271,0,1,998.62,2.51,73,50.7779,6.07013,210.6,141,3
272,0,1,1001.28,2.51,73,50.777911,6.070161,210.5,144,2
273,0,1,1003.93,2.51,73,50.777924,6.07019,210.3,144,3
274,0,1,1006.43,2.51,73,50.777939,6.070218,210.1,147,6
275,0,1,1008.71,2.51,74,50.777954,6.070244,209.9,147,6
276,0,1,1010.91,2.51,74,50.777971,6.070268,209.7,147,3
277,0,1,1013.1,2.51,74,50.777988,6.070291,209.5,147,2
278,0,1,1015.53,2.51,74,50.778006,6.070312,209.3,147,3
279,0,1,1018.33,2.51,74,50.778025,6.070332,209.1,149,2
280,0,1,1021.0,2.51,75,50.778044,6.070349,208.9,149,3
281,0,1,1023.76,2.51,75,50.778064,6.070365,208.6,149,2
282,0,1,1026.51,2.51,75,50.778084,6.07038,208.4,150,3
283,0,1,1029.01,2.51,75,50.778104,6.070392,208.1,153,2
284,0,1,1031.12,2.51,75,50.778124,6.070402,207.9,153,3
285,0,1,1033.17,2.51,76,50.778145,6.070411,207.7,152,2
286,0,1,1035.35,2.51,76,50.778165,6.070416,207.4,152,3
287,0,1,1037.71,2.51,76,50.778186,6.07042,207.2,152,3
288,0,1,1040.08,2.5,76,50.778207,6.07042,206.9,152,2
289,0,1,1042.4,2.5,76,50.778227,6.070418,206.7,152,3
290,0,1,1044.75,2.5,77,50.778248,6.070415,206.5,152,2
291,0,1,1047.12,2.5,77,50.778268,6.070409,206.3,151,3
292,0,1,1047.12,2.5,77,50.778289,6.070403,206.0,151,2
293,0,1,1050.72,2.5,77,50.77831,6.070395,205.8,150,3
294,0,1,1054.05,2.5,77,50.778331,6.070387,205.6,149,3
295,0,1,1056.43,2.49,77,50.778351,6.070378,205.5,149,2
296,0,1,1058.86,2.49,78,50.778372,6.070368,205.4,149,3
297,0,1,1061.28,2.49,78,50.778393,6.070358,205.4,149,2
298,0,1,1063.57,2.49,78,50.778414,6.070348,205.3,149,3
299,0,1,1065.89,2.49,78,50.778435,6.070338,205.3,149,3
300,0,1,1068.36,2.49,78,50.778456,6.070327,205.2,150,5
301,0,1,1070.95,2.49,79,50.778477,6.070316,205.2,150,5
302,0,1,1073.46,2.49,79,50.778498,6.070305,205.1,150,3
303,0,1,1076.0,2.49,79,50.778519,6.070294,205.1,149,2
304,0,1,1078.45,2.49,79,50.77854,6.070284,205.0,149,3
305,0,1,1080.72,2.49,79,50.77856,6.070273,204.9,148,3
306,0,1,1082.99,2.49,80,50.778581,6.070262,204.9,148,2
307,0,1,1085.29,2.49,80,50.778602,6.070252,204.8,147,3
308,0,1,1087.63,2.49,80,50.778623,6.070242,204.8,147,4
309,0,1,1090.16,2.49,80,50.778644,6.070232,204.7,147,4
310,0,1,1092.58,2.49,80,50.778665,6.070223,204.6,147,2
311,0,1,1095.06,2.49,81,50.778686,6.070213,204.6,147,3
312,0,1,1097.58,2.49,81,50.778707,6.070204,204.5,147,3
313,0,1,1100.08,2.49,81,50.778728,6.070194,204.5,146,3
314,0,1,1102.49,2.49,81,50.778749,6.070185,204.4,146,2
315,0,1,1104.92,2.49,81,50.778771,6.070175,204.3,146,3
316,0,1,1107.51,2.49,82,50.778792,6.070165,204.3,146,3
317,0,1,1110.03,2.49,82,50.778814,6.070155,204.2,144,3
318,0,1,1112.41,2.49,82,50.778835,6.070145,204.1,143,2
319,0,1,1114.73,2.49,82,50.778857,6.070135,204.1,143,1
320,0,1,1117.35,2.48,82,50.778879,6.070124,204.0,143,2
321,0,1,1119.97,2.48,83,50.7789,6.070113,203.9,143,2
322,0,1,1122.56,2.48,83,50.778922,6.070102,203.8,143,4
323,0,1,1125.3,2.48,83,50.778944,6.07009,203.8,142,4
324,0,1,1127.9,2.48,83,50.778966,6.070077,203.7,142,1
325,0,1,1130.57,2.48,83,50.778987,6.070064,203.6,141,2
326,0,1,1133.14,2.49,83,50.779008,6.07005,203.6,139,3
327,0,1,1135.54,2.49,84,50.779028,6.070035,203.5,138,3
328,0,1,1138.16,2.49,84,50.779048,6.07002,203.4,137,2
329,0,1,1140.82,2.49,84,50.779068,6.070005,203.4,136,3
330,0,1,1140.82,2.49,84,50.779087,6.069991,203.3,135,3
331,0,1,1140.82,2.49,84,50.779107,6.069977,203.3,135,2
332,0,1,1143.39,2.49,85,50.779126,6.069964,203.3,135,3
333,0,1,1145.23,2.49,85,50.779146,6.069954,203.3,137,3
334,0,1,1147.6,2.48,85,50.779166,6.069944,203.3,138,2
335,0,1,1149.94,2.48,85,50.779184,6.069934,203.2,139,3
336,0,1,1152.34,2.48,85,50.779202,6.069921,203.2,139,2
337,0,1,1154.89,2.48,86,50.779218,6.069901,203.1,139,3
338,0,1,1157.25,2.48,86,50.77923,6.069873,203.2,139,2
339,0,1,1159.17,2.48,86,50.779241,6.069838,203.3,139,3
340,0,1,1162.08,2.48,86,50.779249,6.0698,203.4,139,3
341,0,1,1165.12,2.48,86,50.779255,6.069759,203.5,139,3
342,0,1,1166.45,2.48,87,50.779259,6.069716,203.7,139,2
343,0,1,1169.57,2.48,87,50.779262,6.069673,203.9,140,6
344,0,1,1172.7,2.48,87,50.779262,6.069629,204.1,142,6
345,0,1,1175.06,2.47,87,50.779261,6.069585,204.3,143,2
346,0,1,1183.59,2.61,87,50.779258,6.069542,204.5,142,3
347,0,1,1187.85,2.73,88,50.779253,6.069499,204.7,143,2
348,0,1,1191.07,2.79,88,50.779247,6.069457,204.9,143,3
349,0,1,1194.04,2.81,88,50.779238,6.069415,205.2,143,3
350,0,1,1197.01,2.84,88,50.779228,6.069375,205.5,143,2
351,0,1,1199.97,2.83,88,50.779217,6.069337,205.7,143,3
352,0,1,1202.78,2.84,89,50.779205,6.069299,206.0,143,3
353,0,1,1205.7,2.84,89,50.779191,6.069263,206.3,142,2
354,0,1,1208.6,2.86,89,50.779176,6.069229,206.6,142,3
355,0,1,1211.59,2.87,89,50.77916,6.069196,206.9,144,3
356,0,1,1214.61,2.89,89,50.779143,6.069164,207.2,145,2
357,0,1,1217.72,2.92,90,50.779126,6.069135,207.4,145,3
358,0,1,1220.89,2.93,90,50.779108,6.069108,207.7,144,2
359,0,1,1223.83,2.93,90,50.779089,6.069082,208.0,144,3
360,0,1,1226.62,2.91,90,50.77907,6.069059,208.2,144,3
361,0,1,1229.14,2.88,91,50.779049,6.069039,208.5,144,2
362,0,1,1231.45,2.83,91,50.779027,6.069023,208.8,145,2
363,0,1,1233.8,2.84,91,50.779001,6.069012,209.0,145,3
364,0,1,1236.71,2.85,91,50.778973,6.069005,209.3,145,1
365,0,1,1239.69,2.85,91,50.778947,6.069002,209.5,144,3
366,0,1,1242.56,2.84,92,50.778929,6.069001,209.6,144,3
367,0,1,1244.61,2.84,92,50.778921,6.068998,209.7,144,2
368,0,1,1244.79,2.84,92,50.778915,6.068995,209.8,144,3
369,0,1,1245.66,2.84,92,50.778902,6.068993,209.9,143,2
370,0,1,1247.5,2.83,92,50.778883,6.068996,210.0,143,3
371,0,1,1249.66,2.75,93,50.778862,6.069005,210.1,143,3
372,0,1,1252.24,2.71,93,50.77884,6.069016,210.2,143,5
373,0,1,1255.0,2.69,93,50.778818,6.069027,210.3,143,5
374,0,1,1257.8,2.69,93,50.778795,6.069037,210.4,143,2
375,0,1,1260.71,2.68,93,50.778772,6.069047,210.6,143,3
376,0,1,1263.52,2.67,94,50.77875,6.069057,210.7,143,3
377,0,1,1266.31,2.65,94,50.778726,6.069067,210.8,143,2
378,0,1,1268.92,2.63,94,50.778703,6.069077,210.9,145,3
379,0,1,1271.47,2.62,94,50.77868,6.069088,211.0,145,2
380,0,1,1274.06,2.61,94,50.778656,6.069099,211.1,144,3
381,0,1,1276.61,2.59,95,50.778632,6.06911,211.2,144,2
382,0,1,1279.13,2.58,95,50.778607,6.069121,211.3,144,3
383,0,1,1281.69,2.59,95,50.778583,6.069133,211.4,144,2
384,0,1,1284.31,2.59,95,50.778559,6.069145,211.5,145,3
385,0,1,1287.04,2.63,95,50.778534,6.069157,211.6,146,3
386,0,1,1289.99,2.66,96,50.77851,6.069169,211.7,145,2
387,0,1,1293.07,2.74,96,50.778486,6.069181,211.8,145,3
388,0,1,1296.37,2.77,96,50.778462,6.069193,211.9,145,3
389,0,1,1299.38,2.81,96,50.778438,6.069205,211.9,145,2
390,0,1,1302.27,2.8,96,50.778414,6.069216,212.0,145,3
391,0,1,1304.95,2.79,97,50.778391,6.069228,212.1,145,3
392,0,1,1307.57,2.79,97,50.778367,6.06924,212.2,147,2
393,0,1,1310.22,2.79,97,50.778344,6.069252,212.2,148,3
394,0,1,1313.05,2.79,97,50.77832,6.069263,212.3,147,2
395,0,1,1313.05,2.79,97,50.778297,6.069275,212.4,148,3
396,0,1,1313.05,2.79,98,50.778274,6.069287,212.6,148,3
397,0,1,1315.71,2.79,98,50.778251,6.069298,212.7,147,2
398,0,1,1318.45,2.79,98,50.778228,6.06931,212.8,147,3
399,0,1,1321.39,2.79,98,50.778205,6.069322,213.0,147,2
400,0,1,1324.3,2.79,99,50.778182,6.069333,213.1,147,3
401,0,1,1326.5,2.79,99,50.778159,6.069346,213.2,146,3
402,0,1,1329.62,2.79,99,50.778137,6.069358,213.3,147,2
403,0,1,1332.64,2.79,99,50.778115,6.069372,213.4,149,3
404,0,1,1334.72,2.79,99,50.778093,6.069387,213.5,149,3
405,0,1,1337.38,2.79,100,50.778071,6.069404,213.6,149,2
