time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
84,8,1,104.14,0.0,11,50.714112,6.131989,284.0,114,
85,8,1,104.14,0.0,11,50.714117,6.13199,284.0,114,
86,8,1,104.49,0.73,11,50.714122,6.131991,284.0,115,
87,8,1,105.67,0.79,11,50.714128,6.131992,284.0,114,
88,8,1,106.71,0.83,12,50.714133,6.131993,284.0,114,
89,8,1,107.25,0.68,12,50.714137,6.131994,284.0,114,
90,8,1,107.72,0.53,12,50.714139,6.131994,284.0,113,
91,8,1,108.01,0.36,12,50.71414,6.131993,284.0,112,
92,8,1,108.01,0.24,12,50.71414,6.131991,284.0,113,
93,8,1,108.01,0.0,12,50.714141,6.13199,284.0,110,
94,8,1,108.01,0.0,13,50.714143,6.13199,284.0,109,
95,8,1,108.45,0.63,13,50.714146,6.13199,284.0,110,
96,8,1,108.81,0.9,13,50.714153,6.131993,284.0,110,
97,8,1,109.74,1.02,13,50.714162,6.132001,284.0,110,
98,8,1,110.94,1.12,13,50.71417,6.132015,284.0,111,
99,8,1,111.75,1.07,13,50.714168,6.132025,284.0,108,
100,8,1,112.8,1.38,13,50.714152,6.132025,283.0,107,
101,8,1,115.23,1.65,14,50.714128,6.132017,284.0,105,
102,8,1,117.95,1.71,14,50.714108,6.132008,284.0,105,
103,8,1,119.5,1.27,14,50.714099,6.132001,284.0,105,
104,8,1,119.81,1.06,14,50.714098,6.131995,284.0,108,
105,8,1,120.31,0.86,14,50.714097,6.131987,284.0,109,
106,8,1,120.72,0.63,14,50.714096,6.131977,284.0,110,
107,8,1,121.28,0.68,14,50.714096,6.131967,284.0,110,
108,8,1,122.0,0.73,15,50.714097,6.131959,284.0,110,
109,8,1,123.02,0.68,15,50.714101,6.131952,284.0,112,
110,8,1,123.83,0.61,15,50.714108,6.131949,284.0,112,
111,8,1,125.37,0.8,15,50.714118,6.131951,284.0,113,
112,8,1,127.09,1.07,15,50.71413,6.131956,284.0,112,
113,8,1,127.09,1.22,15,50.714142,6.131962,284.0,112,
114,8,1,128.42,1.2,16,50.714152,6.13197,284.0,113,
115,8,1,130.13,1.53,16,50.714152,6.131992,283.0,112,
116,8,1,132.54,1.76,16,50.714137,6.132032,283.0,114,
117,8,1,135.79,1.86,16,50.714119,6.132056,284.0,113,
118,8,1,137.46,1.89,16,50.714108,6.132042,284.0,110,
119,8,1,138.26,1.82,16,50.714106,6.132033,284.0,108,
120,8,1,138.56,1.71,17,50.714108,6.132031,284.0,107,
121,8,1,139.07,1.6,17,50.714109,6.132028,284.0,108,
122,8,1,139.07,1.48,17,50.714108,6.132023,284.0,109,
123,8,1,139.07,0.65,17,50.714107,6.132016,284.0,109,
124,8,1,139.79,0.61,17,50.714104,6.132008,284.0,110,
125,8,1,140.58,0.62,17,50.714101,6.132002,284.0,108,
126,8,1,141.54,0.65,17,50.714097,6.131997,284.0,108,
127,8,1,141.54,0.73,18,50.714093,6.131993,284.0,107,
128,8,1,141.54,0.7,18,50.714088,6.131991,284.0,108,
129,8,1,142.48,0.73,18,50.714084,6.131989,284.0,108,
130,8,1,142.78,0.52,18,50.714081,6.131989,284.0,108,
131,8,1,143.15,0.44,18,50.714079,6.131988,284.0,109,
132,8,1,143.15,0.0,18,50.714078,6.131988,284.0,110,
133,8,1,143.15,0.0,19,50.714078,6.131988,284.0,111,
134,8,1,143.15,0.99,19,50.714078,6.131988,284.0,111,
135,8,1,143.15,0.91,19,50.714079,6.131986,284.0,109,
136,8,1,143.68,0.83,19,50.714079,6.131984,284.0,108,
137,8,1,144.57,0.78,19,50.714079,6.13198,284.0,108,
138,8,1,145.28,0.67,19,50.714079,6.131976,284.0,109,
139,8,1,145.89,0.58,19,50.714079,6.13197,284.0,108,
140,8,1,146.15,0.56,20,50.714079,6.131963,284.0,109,
141,8,1,146.48,0.47,20,50.71408,6.131954,284.0,106,
142,8,1,147.19,0.51,20,50.714082,6.131945,284.0,105,
143,8,1,148.41,0.7,20,50.714086,6.131934,284.0,104,
144,8,1,148.41,0.9,20,50.714089,6.131923,284.0,102,
145,8,1,148.41,1.0,20,50.714093,6.13191,284.0,101,
146,8,1,149.81,1.05,20,50.714097,6.131896,284.0,101,
147,8,1,150.94,1.06,21,50.714101,6.131882,284.0,101,
148,8,1,152.04,1.11,21,50.714104,6.131866,284.0,101,
149,8,1,153.11,1.14,21,50.714107,6.131851,284.0,101,
150,8,1,154.21,1.18,21,50.71411,6.131835,284.0,100,
151,8,1,155.39,1.2,21,50.714112,6.131819,284.0,101,
152,8,1,156.58,1.12,21,50.714114,6.131804,284.0,100,
153,8,1,157.66,1.17,21,50.714116,6.131789,284.0,100,
154,8,1,158.85,1.23,22,50.714117,6.131776,284.0,99,
155,8,1,160.08,1.2,22,50.714118,6.131763,284.0,99,
156,8,1,161.13,1.18,22,50.714118,6.131752,284.0,99,
157,8,1,162.13,1.13,22,50.714118,6.131743,284.0,100,
158,8,1,162.69,1.06,22,50.714117,6.131735,284.0,100,
159,8,1,162.95,0.99,22,50.714116,6.131729,284.0,100,
160,8,1,163.15,0.93,22,50.714115,6.131724,284.0,101,
161,8,1,163.31,0.88,22,50.714114,6.131721,284.0,99,
162,8,1,164.14,0.84,23,50.714113,6.131719,284.0,100,
163,8,1,164.73,0.81,23,50.714112,6.131717,284.0,98,
164,8,1,165.22,0.73,23,50.714111,6.131717,284.0,96,
165,8,1,165.42,0.63,23,50.714111,6.131717,284.0,97,
166,8,1,165.42,0.0,23,50.71411,6.131718,284.0,96,
167,8,1,165.42,0.0,23,50.71411,6.13172,284.0,96,
168,8,1,165.42,0.0,23,50.71411,6.131724,284.0,97,
169,8,1,165.42,1.39,23,50.714109,6.13173,284.0,98,
170,8,1,165.42,1.29,24,50.714108,6.13174,284.0,100,
171,8,1,166.81,0.95,24,50.714106,6.131752,284.0,99,
172,8,1,167.55,0.71,24,50.714105,6.131765,284.0,100,
173,8,1,167.81,0.73,24,50.714105,6.131776,284.0,101,
174,8,1,168.5,0.85,24,50.714106,6.131785,284.0,103,
175,8,1,169.56,0.76,24,50.714108,6.131792,284.0,103,
176,8,1,170.17,0.63,24,50.71411,6.131797,284.0,104,
177,8,1,170.32,0.49,25,50.714113,6.131799,284.0,105,
178,8,1,170.86,0.5,25,50.714116,6.131798,284.0,103,
179,8,1,171.49,0.52,25,50.714119,6.131795,284.0,102,
180,8,1,172.27,0.57,25,50.714122,6.13179,284.0,104,
181,8,1,173.07,0.55,25,50.714124,6.131786,284.0,105,
182,8,1,173.66,0.35,25,50.714125,6.131783,284.0,104,
183,8,1,173.79,0.24,25,50.714125,6.131781,284.0,103,
184,8,1,174.44,0.3,26,50.714124,6.131781,284.0,104,
185,8,1,175.01,0.31,26,50.714125,6.131781,284.0,104,
186,8,1,175.56,0.32,26,50.714128,6.131782,284.0,103,
187,8,1,176.95,0.56,26,50.714136,6.131782,284.0,103,
188,8,1,176.95,0.72,26,50.714147,6.13178,283.0,104,
189,8,1,176.95,0.95,26,50.714149,6.131771,283.0,103,
190,8,1,177.05,1.05,26,50.714136,6.131755,284.0,104,
191,8,1,178.77,1.05,26,50.714126,6.131746,284.0,100,
192,8,1,179.33,1.02,27,50.714122,6.131745,284.0,102,
193,8,1,179.8,0.98,27,50.71412,6.131748,284.0,102,
194,8,1,180.27,0.96,27,50.714117,6.13175,284.0,103,
195,8,1,181.21,0.93,27,50.714114,6.131752,284.0,103,
196,8,1,181.86,0.89,27,50.71411,6.131753,284.0,103,
197,8,1,182.42,0.87,27,50.714106,6.131756,284.0,103,
198,8,1,183.14,0.84,27,50.714103,6.131761,284.0,108,
199,8,1,183.3,0.79,28,50.714101,6.131769,284.0,109,
200,8,1,183.87,0.72,28,50.714102,6.131778,284.0,108,
201,8,1,183.95,0.67,28,50.714108,6.131788,284.0,108,
202,8,1,185.89,0.67,28,50.714121,6.131796,284.0,108,
203,8,1,187.39,0.69,28,50.714135,6.131791,284.0,107,
204,8,1,189.52,0.74,28,50.714145,6.131767,284.0,107,
205,8,1,192.43,0.81,29,50.71415,6.131733,284.0,108,
206,8,1,195.04,0.92,29,50.714151,6.131705,284.0,107,
207,8,1,196.96,1.0,29,50.714148,6.131694,284.0,108,
208,8,1,197.53,1.05,29,50.714143,6.131697,284.0,108,
209,8,1,198.07,1.12,29,50.71414,6.13171,284.0,107,
210,8,1,199.14,1.21,29,50.714137,6.131726,284.0,107,
211,8,1,201.09,1.27,29,50.714136,6.131741,284.0,107,
212,8,1,202.93,1.29,30,50.714135,6.131753,284.0,110,
213,8,1,204.33,1.26,30,50.714135,6.13176,284.0,110,
214,8,1,205.44,1.19,30,50.714135,6.131763,284.0,110,
215,8,1,206.21,1.1,30,50.714134,6.131764,284.0,110,
216,8,1,206.66,0.98,30,50.714133,6.131761,284.0,111,
217,8,1,207.08,0.88,30,50.71413,6.131757,284.0,111,
218,8,1,207.08,0.81,30,50.714126,6.131753,284.0,111,
219,8,1,207.08,0.76,31,50.714121,6.13175,284.0,110,
220,8,1,207.77,0.71,31,50.714116,6.131752,284.0,107,
221,8,1,208.59,0.67,31,50.71411,6.131756,284.0,108,
222,8,1,208.92,0.61,31,50.714106,6.13176,284.0,107,
223,8,1,208.92,0.58,31,50.714103,6.13176,284.0,107,
224,8,1,208.92,0.54,31,50.714101,6.131759,284.0,106,
225,8,1,209.6,0.51,32,50.714101,6.131756,284.0,105,
226,8,1,210.04,0.49,32,50.714101,6.131754,284.0,105,
227,8,1,210.48,0.48,32,50.714103,6.13175,284.0,103,
228,8,1,210.48,0.46,32,50.714105,6.131747,284.0,101,
229,8,1,210.48,0.45,32,50.714107,6.131743,284.0,102,
230,8,1,210.48,0.44,32,50.71411,6.13174,284.0,101,
231,8,1,210.48,0.42,32,50.714113,6.131737,284.0,105,
232,8,1,210.51,0.42,33,50.714116,6.131735,284.0,105,
233,8,1,210.88,0.43,33,50.71412,6.131734,284.0,107,
234,8,1,211.23,0.44,33,50.714125,6.131734,284.0,107,
235,8,1,211.77,0.46,33,50.71413,6.131736,284.0,108,
236,8,1,212.53,0.48,33,50.714134,6.131739,284.0,108,
237,8,1,212.65,0.49,33,50.714137,6.131743,284.0,107,
238,8,1,213.41,0.51,33,50.714137,6.131749,284.0,107,
239,8,1,214.49,0.54,34,50.714134,6.131756,284.0,108,
240,8,1,215.72,0.57,34,50.714126,6.131764,284.0,108,
241,8,1,217.07,0.62,34,50.714118,6.131773,284.0,108,
242,8,1,217.68,0.66,34,50.714112,6.131782,284.0,109,
243,8,1,218.86,0.71,34,50.714111,6.131791,284.0,109,
244,8,1,220.02,0.72,34,50.714116,6.1318,284.0,111,
245,8,1,220.02,0.76,34,50.714127,6.13181,284.0,111,
246,8,1,220.02,0.81,35,50.714133,6.131824,284.0,112,
247,8,1,220.56,0.88,35,50.714125,6.131838,284.0,115,
248,8,1,222.01,0.94,35,50.714113,6.13184,283.0,114,
249,8,1,223.36,0.99,35,50.714104,6.131833,283.0,114,
250,8,1,224.39,1.01,35,50.714101,6.131826,284.0,115,
251,8,1,224.99,1.01,35,50.714104,6.131822,284.0,116,
252,8,1,225.57,1.03,36,50.71411,6.131819,284.0,117,
253,8,1,226.88,1.04,36,50.714118,6.131818,283.0,116,
254,8,1,228.17,1.06,36,50.714126,6.131819,283.0,116,
255,8,1,228.99,1.08,36,50.714133,6.131824,283.0,115,
256,8,1,230.0,1.07,36,50.714138,6.131831,284.0,115,
257,8,1,230.36,1.07,37,50.71414,6.131848,283.0,114,
258,8,1,231.76,1.07,37,50.714139,6.131871,283.0,117,
259,8,1,233.15,1.06,37,50.714134,6.131873,283.0,117,
260,8,1,233.54,1.07,37,50.714127,6.131861,283.0,114,
261,8,1,234.7,1.08,37,50.714124,6.131853,283.0,115,
262,8,1,235.23,1.06,37,50.714124,6.13185,284.0,117,
263,8,1,235.76,1.04,38,50.714125,6.13185,284.0,119,
264,8,1,236.43,1.0,38,50.714127,6.131851,284.0,120,
265,8,1,237.21,0.93,38,50.714127,6.131851,283.0,121,
266,8,1,237.78,0.89,38,50.714125,6.131847,283.0,121,
267,8,1,237.97,0.81,38,50.714122,6.13184,283.0,121,
268,8,1,237.97,0.72,38,50.714121,6.131829,283.0,121,
269,8,1,237.97,0.69,39,50.714122,6.131815,283.0,119,
270,8,1,240.51,0.69,39,50.71413,6.131797,283.0,120,
271,8,1,242.56,0.73,39,50.714143,6.131779,283.0,119,
272,8,1,242.98,0.75,39,50.714155,6.131777,283.0,119,
273,8,1,242.98,0.8,39,50.714162,6.131799,283.0,120,
274,8,1,242.98,0.86,40,50.714163,6.131819,283.0,120,
275,8,1,243.09,0.88,40,50.714162,6.131829,283.0,119,
276,8,1,243.41,0.89,40,50.714161,6.131832,283.0,121,
277,8,1,243.55,0.88,40,50.714161,6.131832,283.0,123,
278,8,1,243.55,0.85,40,50.714161,6.131832,283.0,123,
279,8,1,243.55,0.95,40,50.71416,6.131833,283.0,122,
280,8,1,243.55,1.06,41,50.714157,6.131836,283.0,123,
281,8,1,244.56,0.95,41,50.714153,6.13184,283.0,123,
282,8,1,245.15,0.73,41,50.714149,6.131842,283.0,123,
283,8,1,245.53,0.6,41,50.714146,6.131843,283.0,123,
284,8,1,245.53,0.45,41,50.714144,6.131841,283.0,123,
285,8,1,245.53,0.28,42,50.714145,6.131837,283.0,123,
286,8,1,245.53,0.0,42,50.714149,6.13183,283.0,123,
287,8,1,246.1,0.57,42,50.714155,6.131822,283.0,122,
288,8,1,247.38,0.83,42,50.714163,6.131814,283.0,122,
289,8,1,248.81,0.97,42,50.714172,6.131808,283.0,123,
290,8,1,248.81,1.14,43,50.714181,6.131808,283.0,123,
291,8,1,248.81,1.07,43,50.714189,6.131812,283.0,122,
292,8,1,249.14,0.79,43,50.714196,6.13182,283.0,122,
293,8,1,250.47,0.87,43,50.714198,6.131826,283.0,123,
294,8,1,251.74,0.95,43,50.714196,6.131829,283.0,123,
295,8,1,251.74,0.98,43,50.71419,6.13183,283.0,122,
296,8,1,251.74,0.87,44,50.714183,6.131831,283.0,121,
297,8,1,251.74,0.82,44,50.714177,6.131832,283.0,122,
298,8,1,251.74,0.84,44,50.714172,6.131835,283.0,122,
299,8,1,251.74,0.85,44,50.714167,6.131839,283.0,121,
300,8,1,251.74,0.86,44,50.714164,6.131842,283.0,121,
301,8,1,252.27,0.69,45,50.714161,6.131845,283.0,120,
302,8,1,252.77,0.55,45,50.714159,6.131846,283.0,119,
303,8,1,252.91,0.34,45,50.714159,6.131847,283.0,118,
304,8,1,252.91,0.22,45,50.714159,6.131847,283.0,118,
305,8,1,252.91,0.0,45,50.71416,6.131848,283.0,118,
306,8,1,252.91,0.0,45,50.714163,6.13185,283.0,116,
307,8,1,252.91,0.52,46,50.714167,6.131852,283.0,116,
308,8,1,253.5,0.45,46,50.714171,6.131858,283.0,115,
309,8,1,254.24,0.5,46,50.714173,6.131865,283.0,115,
310,8,1,254.89,0.49,46,50.714173,6.131869,283.0,114,
311,8,1,255.58,0.51,46,50.714171,6.13187,283.0,111,
312,8,1,255.58,0.43,46,50.71417,6.13187,283.0,112,
313,8,1,255.58,0.3,47,50.71417,6.131871,283.0,111,
314,8,1,255.58,0.0,47,50.714169,6.131871,283.0,111,
315,8,1,255.58,0.0,47,50.714169,6.131871,283.0,111,
316,8,1,255.58,0.0,47,50.714169,6.131871,283.0,111,
317,8,1,255.58,0.0,47,50.71417,6.131871,283.0,111,
318,8,1,255.58,0.0,47,50.71417,6.131871,283.0,111,
319,8,1,255.58,0.0,48,50.71417,6.131871,283.0,111,
320,8,1,255.58,0.0,48,50.71417,6.131871,283.0,111,
321,8,1,255.58,0.0,48,50.71417,6.131871,283.0,112,
322,8,1,255.58,0.0,48,50.71417,6.131871,283.0,112,
323,8,1,255.58,0.0,48,50.71417,6.131871,283.0,107,
324,8,1,255.58,0.0,48,50.71417,6.131871,283.0,104,
325,8,1,255.58,0.0,48,50.71417,6.131871,283.0,103,
326,8,1,255.58,0.0,49,50.71417,6.131871,283.0,99,
327,8,1,255.58,0.0,49,50.71417,6.131871,283.0,97,
328,8,1,255.58,0.0,49,50.71417,6.131871,283.0,96,
329,8,1,255.58,0.0,49,50.71417,6.131871,283.0,96,
330,8,1,255.58,0.0,49,50.71417,6.131871,283.0,96,
331,8,1,255.58,0.0,49,50.71417,6.131871,283.0,96,
332,8,1,255.58,0.0,49,50.71417,6.131871,283.0,94,
333,8,1,255.58,0.0,49,50.71417,6.131871,283.0,91,
334,8,1,255.58,0.0,50,50.71417,6.131871,283.0,90,
335,8,1,255.58,0.0,50,50.71417,6.131871,283.0,90,
336,8,1,255.58,0.0,50,50.71417,6.131871,283.0,90,
337,8,1,255.58,0.0,50,50.71417,6.131871,283.0,90,
338,8,1,255.58,0.0,50,50.71417,6.131871,283.0,89,
339,8,1,255.58,0.0,50,50.71417,6.131871,283.0,89,
340,8,1,255.58,0.0,50,50.71417,6.131871,283.0,89,
341,8,1,255.58,0.0,50,50.71417,6.131871,283.0,90,
342,8,1,255.58,0.0,50,50.71417,6.131871,283.0,90,
343,8,1,255.58,0.0,51,50.71417,6.131871,283.0,89,
344,8,1,255.58,0.0,51,50.71417,6.131871,283.0,89,
345,8,1,255.58,0.0,51,50.71417,6.131871,283.0,87,
346,8,1,255.58,0.0,51,50.71417,6.131871,283.0,85,
347,8,1,255.58,0.0,51,50.71417,6.131871,283.0,84,
348,8,1,255.58,0.0,51,50.71417,6.131871,283.0,83,
349,8,1,255.58,0.0,51,50.71417,6.131871,283.0,85,
350,8,1,255.58,0.0,51,50.71417,6.131871,283.0,86,
351,8,1,255.58,0.0,51,50.71417,6.131871,283.0,83,
352,8,1,255.58,0.0,51,50.71417,6.131871,283.0,81,
353,8,1,255.58,0.0,51,50.71417,6.131871,283.0,80,
354,8,1,255.58,0.0,52,50.71417,6.131871,283.0,79,
355,8,1,255.58,0.0,52,50.71417,6.131871,283.0,79,
356,8,1,255.58,0.0,52,50.71417,6.131871,283.0,79,
357,8,1,255.58,0.0,52,50.71417,6.131871,283.0,80,
358,8,1,255.58,0.0,52,50.71417,6.131871,283.0,79,
359,8,1,255.58,0.0,52,50.71417,6.131871,283.0,80,
360,8,1,255.58,0.0,52,50.71417,6.131871,283.0,80,
361,8,1,255.58,0.0,52,50.71417,6.131871,283.0,80,
362,8,1,255.58,0.0,52,50.71417,6.131871,283.0,79,
363,8,1,255.58,0.0,52,50.71417,6.131871,283.0,78,
364,8,1,255.58,0.0,52,50.71417,6.131871,283.0,77,
365,8,1,255.58,0.0,52,50.71417,6.131871,283.0,77,
366,8,1,255.58,0.0,52,50.71417,6.131871,283.0,76,
367,8,1,255.58,0.0,52,50.71417,6.131871,283.0,75,
368,8,1,255.58,0.0,52,50.71417,6.131871,283.0,75,
369,8,1,255.58,0.0,52,50.71417,6.131871,283.0,75,
370,8,1,255.58,0.0,52,50.71417,6.131871,283.0,74,
371,8,1,255.58,0.0,52,50.71417,6.131871,283.0,74,
372,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
373,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
374,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
375,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
376,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
377,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
378,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
379,8,1,255.58,0.0,52,50.71417,6.131871,283.0,73,
380,8,1,255.58,0.0,52,50.71417,6.131871,283.0,74,
381,8,1,255.58,0.0,52,50.71417,6.131871,283.0,74,
382,8,1,255.58,0.0,53,50.71417,6.131871,283.0,75,
383,8,1,255.58,0.0,53,50.71417,6.131871,283.0,75,
384,8,1,255.58,0.0,53,50.71417,6.131871,283.0,77,
385,8,1,255.58,0.0,53,50.71417,6.131871,283.0,77,
386,8,1,255.58,0.0,53,50.71417,6.131871,283.0,76,
387,8,1,255.58,0.0,53,50.71417,6.131871,283.0,76,
388,8,1,255.58,0.0,53,50.71417,6.131871,283.0,75,
389,8,1,255.58,0.0,53,50.71417,6.131871,283.0,76,
390,8,1,255.58,0.0,53,50.71417,6.131871,283.0,77,
391,8,1,255.58,0.0,53,50.71417,6.131871,283.0,76,
392,8,1,255.58,0.0,53,50.71417,6.131871,283.0,76,
393,8,1,255.58,0.0,53,50.71417,6.131871,283.0,77,
394,8,1,255.58,0.0,53,50.71417,6.131871,283.0,77,
395,8,1,255.58,0.0,53,50.71417,6.131871,283.0,76,
396,8,1,255.58,0.0,53,50.71417,6.131871,283.0,75,
397,8,1,255.58,0.0,53,50.71417,6.131871,283.0,74,
398,8,1,255.58,0.0,53,50.71417,6.131871,283.0,74,
399,8,1,255.58,0.0,53,50.71417,6.131871,283.0,72,
400,8,1,255.58,0.0,53,50.71417,6.131871,283.0,72,
401,8,1,255.58,0.0,53,50.71417,6.131871,283.0,72,
402,8,1,255.58,0.0,53,50.71417,6.131871,283.0,71,
403,8,1,255.58,0.0,53,50.71417,6.131871,283.0,70,
404,8,1,255.58,0.0,53,50.71417,6.131871,283.0,69,
405,8,1,255.58,0.0,53,50.71417,6.131871,283.0,68,
406,8,1,255.58,0.0,53,50.71417,6.131871,283.0,68,
407,8,1,255.58,0.0,53,50.71417,6.131871,283.0,68,
408,8,1,255.58,0.0,53,50.71417,6.131871,283.0,67,
409,8,1,255.58,0.0,54,50.71417,6.131871,283.0,67,
410,8,1,255.58,0.0,54,50.71417,6.131871,283.0,67,
411,8,1,255.58,0.0,54,50.71417,6.131871,283.0,67,
412,8,1,255.58,0.0,54,50.71417,6.131871,283.0,67,
413,8,1,255.58,0.0,54,50.71417,6.131871,283.0,68,
414,8,1,255.58,0.0,54,50.71417,6.131871,283.0,68,
415,8,1,255.58,0.0,54,50.71417,6.131871,282.0,68,
416,8,1,255.58,0.0,54,50.71417,6.131871,282.0,69,
417,8,1,255.58,0.0,54,50.71417,6.131871,283.0,69,
418,8,1,255.58,0.0,54,50.71417,6.131871,283.0,70,
419,8,1,255.58,0.0,54,50.71417,6.131871,282.0,69,
420,8,1,255.58,0.0,54,50.71417,6.131871,283.0,70,
