time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
43,0,1,47.86,1.82,3,50.776312,6.047091,207.4,125,2
44,0,1,49.26,1.82,3,50.776324,6.047054,207.4,126,2
45,0,1,50.66,1.82,3,50.776337,6.047018,207.4,127,3
46,0,1,52.07,1.83,3,50.776352,6.046982,207.4,127,3
47,0,1,53.49,1.83,3,50.776369,6.046949,207.4,128,2
48,0,1,54.91,1.83,3,50.776387,6.046917,207.4,128,3
49,0,1,55.5,1.84,3,50.776406,6.046887,207.5,128,3
50,0,1,57.34,1.84,3,50.776427,6.046861,207.5,128,2
51,0,1,59.19,1.84,3,50.776447,6.046838,207.5,130,3
52,0,1,61.03,1.85,3,50.776467,6.046819,207.6,133,2
53,0,1,62.88,1.85,4,50.776487,6.046803,207.6,134,3
54,0,1,64.74,1.85,4,50.776506,6.046792,207.6,135,2
55,0,1,64.74,1.85,4,50.776526,6.046782,207.7,135,3
56,0,1,64.74,1.86,4,50.776546,6.046772,207.7,135,2
57,0,1,66.59,1.86,4,50.776566,6.046762,207.8,135,2
58,0,1,68.45,1.86,4,50.776589,6.046751,207.8,136,3
59,0,1,70.32,1.86,4,50.776612,6.046737,207.9,136,2
60,0,1,72.08,1.86,4,50.776637,6.04672,207.9,136,3
61,0,1,83.78,1.87,4,50.776662,6.046703,208.0,137,3
62,0,1,88.45,1.87,4,50.776687,6.046685,207.9,137,2
63,0,1,91.18,1.87,4,50.776712,6.046668,207.8,137,3
64,0,1,93.92,1.87,5,50.776736,6.046653,207.8,137,3
65,0,1,96.47,1.87,5,50.776758,6.046641,207.7,136,2
66,0,1,98.89,1.88,5,50.77678,6.04663,207.7,136,3
67,0,1,101.44,1.88,5,50.776803,6.046619,207.7,135,3
68,0,1,103.85,1.88,5,50.776826,6.046608,207.6,135,2
69,0,1,106.24,1.88,5,50.776852,6.046596,207.6,135,3
70,0,1,108.12,1.88,5,50.77688,6.046581,207.6,135,3
71,0,1,110.01,1.89,5,50.776911,6.046563,207.5,135,2
72,0,1,111.9,1.89,5,50.776943,6.046544,207.5,136,2
73,0,1,113.8,1.9,5,50.776975,6.046522,207.5,137,3
74,0,1,115.7,1.9,6,50.777007,6.046498,207.5,136,3
75,0,1,117.61,1.91,6,50.777038,6.046473,207.5,136,3
76,0,1,119.81,2.2,6,50.777066,6.046446,207.5,136,2
77,0,1,122.16,2.36,6,50.777093,6.046419,207.6,136,2
78,0,1,124.69,2.53,6,50.777118,6.04639,207.6,136,3
79,0,1,124.69,2.65,6,50.777142,6.046361,207.7,136,2
80,0,1,124.69,2.7,6,50.777166,6.046333,207.8,136,3
81,0,1,127.43,2.74,6,50.777189,6.046305,207.8,136,3
82,0,1,143.03,2.75,7,50.777212,6.046279,207.9,135,2
83,0,1,145.8,2.77,7,50.777235,6.046254,207.9,135,3
84,0,1,148.63,2.83,7,50.777259,6.046233,207.9,134,2
85,0,1,156.69,2.84,7,50.777282,6.046214,207.9,134,3
86,0,1,159.52,2.83,7,50.777305,6.0462,207.9,135,3
87,0,1,162.34,2.82,7,50.777328,6.046191,207.8,135,2
88,0,1,165.41,2.77,8,50.777352,6.046187,207.7,135,3
89,0,1,172.37,2.74,8,50.777375,6.046188,207.6,135,2
90,0,1,175.74,2.73,8,50.777399,6.046192,207.4,135,3
91,0,1,178.59,2.75,8,50.777425,6.046198,207.2,134,2
92,0,1,181.87,2.77,8,50.777452,6.046206,207.0,133,3
93,0,1,185.23,2.76,8,50.777481,6.046215,206.8,132,3
94,0,1,188.27,2.77,8,50.777511,6.046223,206.6,132,2
95,0,1,191.59,2.8,9,50.777543,6.046233,206.3,132,3
96,0,1,194.39,2.8,9,50.777574,6.046244,206.0,132,2
97,0,1,197.19,2.8,9,50.777606,6.046256,205.6,132,3
98,0,1,200.0,2.8,9,50.777636,6.04627,205.3,132,2
99,0,1,202.81,2.81,9,50.777665,6.046286,205.1,132,3
100,0,1,205.61,2.81,9,50.777693,6.046304,204.8,134,2
101,0,1,205.61,2.81,10,50.777719,6.046323,204.5,135,3
102,0,1,205.61,2.81,10,50.777743,6.046343,204.3,135,3
103,0,1,208.42,2.81,10,50.777765,6.046364,204.1,136,2
104,0,1,211.23,2.81,10,50.777786,6.046385,203.8,136,3
105,0,1,214.04,2.81,10,50.777804,6.046406,203.7,136,2
106,0,1,216.85,2.81,10,50.777822,6.046426,203.5,137,3
107,0,1,216.85,2.81,10,50.777837,6.046447,203.4,139,2
108,0,1,230.76,2.81,11,50.777852,6.046467,203.2,141,3
109,0,1,235.21,2.81,11,50.777865,6.046486,203.1,143,2
110,0,1,237.48,2.81,11,50.777878,6.046506,203.0,143,3
111,0,1,239.67,2.81,11,50.77789,6.046525,202.9,143,2
112,0,1,241.19,2.81,11,50.777902,6.046544,202.8,143,3
113,0,1,242.6,2.81,11,50.777914,6.046563,202.7,142,2
114,0,1,244.03,2.81,12,50.777926,6.046581,202.6,142,3
115,0,1,245.56,2.78,12,50.777938,6.046599,202.5,140,5
116,0,1,247.4,2.75,12,50.777951,6.046617,202.4,139,5
117,0,1,249.21,2.63,12,50.777964,6.046635,202.4,138,2
118,0,1,251.03,2.57,12,50.777977,6.046651,202.3,140,3
119,0,1,253.19,2.52,12,50.777991,6.046668,202.2,140,2
120,0,1,255.38,2.48,12,50.778006,6.046683,202.2,140,3
121,0,1,257.62,2.45,13,50.77802,6.046697,202.2,140,2
122,0,1,260.04,2.43,13,50.778034,6.046711,202.1,140,3
123,0,1,262.45,2.41,13,50.778048,6.046723,202.1,140,2
124,0,1,262.45,2.39,13,50.778062,6.046735,202.1,139,3
125,0,1,262.45,2.34,13,50.778076,6.046745,202.0,139,2
126,0,1,264.74,2.29,13,50.77809,6.046753,202.0,139,3
127,0,1,266.05,2.21,13,50.778103,6.04676,201.9,139,2
128,0,1,268.17,2.12,14,50.778115,6.046766,201.9,139,3
129,0,1,270.2,2.03,14,50.778128,6.046769,201.9,139,2
130,0,1,270.65,1.97,14,50.778142,6.046772,201.8,139,3
131,0,1,272.58,1.93,14,50.778157,6.046773,201.8,138,2
132,0,1,274.51,1.93,14,50.778173,6.046774,201.7,138,3
133,0,1,274.51,1.95,14,50.778193,6.046773,201.6,138,2
134,0,1,274.51,2.01,14,50.778215,6.046772,201.6,139,3
135,0,1,276.61,2.1,14,50.77824,6.04677,201.5,140,2
136,0,1,279.9,2.1,14,50.778267,6.046768,201.4,142,3
137,0,1,287.14,2.11,14,50.778294,6.046766,201.3,145,2
138,0,1,290.84,2.11,15,50.778321,6.046765,201.2,146,3
139,0,1,293.58,2.11,15,50.778348,6.046764,201.1,146,2
140,0,1,296.83,2.11,15,50.778374,6.046764,201.1,147,3
141,0,1,298.94,2.11,15,50.7784,6.046765,201.0,148,3
142,0,1,301.05,2.11,15,50.778425,6.046767,201.0,149,2
143,0,1,301.05,2.11,15,50.778451,6.04677,201.0,149,3
144,0,1,301.05,2.11,15,50.778476,6.046773,201.0,149,2
145,0,1,303.16,2.11,15,50.778502,6.046777,201.0,149,5
146,0,1,307.94,2.11,15,50.778528,6.046782,200.9,149,5
147,0,1,310.06,2.11,16,50.778554,6.046788,200.9,150,3
148,0,1,312.17,2.12,16,50.778582,6.046795,200.9,152,2
149,0,1,317.3,2.12,16,50.77861,6.046802,200.9,153,3
150,0,1,319.41,2.12,16,50.778639,6.046811,200.9,154,2
151,0,1,321.53,2.12,16,50.778669,6.04682,200.9,155,3
152,0,1,326.86,2.12,16,50.7787,6.046833,200.8,156,3
153,0,1,328.98,2.12,16,50.778732,6.046852,200.9,157,2
154,0,1,331.11,2.12,16,50.778763,6.046879,200.9,157,3
155,0,1,333.23,2.12,16,50.778794,6.046913,200.9,157,2
156,0,1,335.36,2.13,17,50.778821,6.04695,201.0,157,3
157,0,1,337.49,2.13,17,50.778844,6.046989,201.0,157,2
158,0,1,338.4,2.13,17,50.778862,6.047029,201.1,157,3
159,0,1,340.53,2.13,17,50.778877,6.047069,201.1,157,2
160,0,1,342.67,2.14,17,50.778889,6.047108,201.2,157,3
161,0,1,344.8,2.14,17,50.778898,6.047146,201.3,158,3
162,0,1,346.94,2.14,17,50.778905,6.047181,201.4,158,3
163,0,1,349.08,2.14,17,50.77891,6.047214,201.4,158,2
164,0,1,351.22,2.14,17,50.778914,6.047246,201.5,158,2
165,0,1,358.45,2.14,18,50.778917,6.047278,201.5,158,3
166,0,1,360.59,2.14,18,50.778921,6.047311,201.6,159,3
167,0,1,362.73,2.14,18,50.778924,6.047344,201.7,161,2
168,0,1,375.41,2.14,18,50.778929,6.047379,201.8,162,3
169,0,1,383.68,2.14,18,50.778934,6.047416,201.8,162,3
170,0,1,386.87,2.14,18,50.77894,6.047453,201.9,163,2
171,0,1,389.83,2.15,18,50.778947,6.04749,202.0,163,3
172,0,1,392.88,2.15,18,50.778953,6.047526,202.1,164,3
173,0,1,395.64,2.15,18,50.778959,6.047562,202.2,164,2
174,0,1,398.22,2.15,19,50.778965,6.047597,202.3,164,3
175,0,1,400.75,2.15,19,50.77897,6.047631,202.4,164,4
176,0,1,403.33,2.16,19,50.778976,6.047665,202.5,163,4
177,0,1,405.95,2.16,19,50.778981,6.047698,202.6,163,4
178,0,1,408.64,2.16,19,50.778986,6.047731,202.7,163,2
179,0,1,411.41,2.16,19,50.778991,6.047764,202.8,164,3
180,0,1,413.57,2.16,19,50.778996,6.047797,202.9,164,2
181,0,1,415.73,2.16,19,50.779,6.04783,203.0,164,3
182,0,1,415.73,2.17,19,50.779005,6.047863,203.1,164,2
183,0,1,415.73,2.17,20,50.779009,6.047897,203.2,164,3
184,0,1,417.9,2.17,20,50.779013,6.047931,203.4,164,2
185,0,1,421.57,2.17,20,50.779017,6.047966,203.5,164,3
186,0,1,423.74,2.17,20,50.77902,6.047999,203.6,165,3
187,0,1,425.91,2.17,20,50.779023,6.048032,203.7,165,5
188,0,1,429.09,2.18,20,50.779026,6.048065,203.8,164,5
189,0,1,431.27,2.18,20,50.779029,6.048097,203.9,163,3
190,0,1,433.45,2.18,20,50.779032,6.048128,204.0,163,2
191,0,1,436.08,2.18,20,50.779036,6.048156,204.1,162,2
192,0,1,438.26,2.18,21,50.779043,6.048176,204.2,162,3
193,0,1,440.45,2.18,21,50.779054,6.048186,204.2,162,3
194,0,1,441.96,2.18,21,50.779068,6.048185,204.3,162,2
195,0,1,444.15,2.18,21,50.779082,6.048177,204.3,162,3
196,0,1,444.59,2.18,21,50.779097,6.04816,204.2,162,2
197,0,1,447.77,2.18,21,50.779112,6.048138,204.2,162,3
198,0,1,450.47,2.19,21,50.779127,6.048112,204.1,162,2
199,0,1,452.84,2.19,21,50.779141,6.048083,204.1,163,3
200,0,1,455.37,2.19,21,50.779155,6.048052,204.0,163,3
201,0,1,457.98,2.19,22,50.77917,6.048023,203.9,163,3
202,0,1,460.63,2.19,22,50.779184,6.047994,203.9,163,2
203,0,1,463.21,2.19,22,50.779198,6.047968,203.9,163,3
204,0,1,465.68,2.19,22,50.779212,6.047943,203.8,164,2
205,0,1,467.94,2.19,22,50.779227,6.047919,203.8,163,5
206,0,1,470.33,2.19,22,50.779242,6.047897,203.8,163,5
207,0,1,472.85,2.2,22,50.779258,6.047875,203.8,163,3
208,0,1,475.18,2.2,22,50.779275,6.047855,203.8,163,2
209,0,1,477.61,2.2,22,50.779293,6.047837,203.9,163,3
210,0,1,480.13,2.2,23,50.779312,6.047822,203.9,163,3
211,0,1,482.61,2.2,23,50.779332,6.04781,203.9,163,2
212,0,1,485.13,2.2,23,50.779353,6.047803,204.0,163,3
213,0,1,487.56,2.2,23,50.779376,6.047799,204.1,163,2
214,0,1,489.64,2.2,23,50.779399,6.0478,204.2,163,3
215,0,1,491.92,2.2,23,50.779422,6.047802,204.3,163,3
216,0,1,494.63,2.2,23,50.779445,6.047804,204.5,163,3
217,0,1,497.59,2.21,23,50.779468,6.047805,204.6,164,2
218,0,1,499.8,2.21,23,50.779489,6.047803,204.7,164,3
219,0,1,502.01,2.21,24,50.77951,6.047797,204.7,164,2
220,0,1,502.01,2.21,24,50.779528,6.047787,204.8,165,3
221,0,1,506.48,2.21,24,50.779546,6.047774,204.8,165,2
222,0,1,508.69,2.21,24,50.779562,6.047757,204.8,165,3
223,0,1,510.9,2.21,24,50.779578,6.047738,204.8,165,3
224,0,1,510.9,2.21,24,50.779592,6.047716,204.7,165,2
225,0,1,510.9,2.21,24,50.779605,6.047692,204.6,165,3
226,0,1,513.11,2.21,24,50.779618,6.047667,204.6,165,2
227,0,1,515.79,2.21,24,50.77963,6.04764,204.5,165,3
228,0,1,518.01,2.21,25,50.779642,6.047612,204.3,166,2
229,0,1,520.22,2.22,25,50.779653,6.047583,204.2,166,3
230,0,1,522.94,2.22,25,50.779664,6.047555,204.1,164,2
231,0,1,525.15,2.22,25,50.779675,6.047526,204.0,163,3
232,0,1,527.37,2.22,25,50.779685,6.047497,203.8,163,3
233,0,1,529.88,2.22,25,50.779695,6.047467,203.7,163,2
234,0,1,532.1,2.22,25,50.779706,6.047438,203.6,163,3
235,0,1,536.35,2.22,25,50.779716,6.047409,203.5,163,5
236,0,1,541.08,2.22,25,50.779726,6.04738,203.3,163,5
237,0,1,543.93,2.22,26,50.779736,6.047351,203.2,163,3
238,0,1,546.36,2.22,26,50.779747,6.047322,203.1,164,2
239,0,1,548.76,2.22,26,50.779757,6.047294,202.9,164,3
240,0,1,551.07,2.22,26,50.779768,6.047265,202.8,162,2
241,0,1,553.38,2.22,26,50.779779,6.047238,202.7,161,3
242,0,1,555.7,2.23,26,50.779791,6.04721,202.5,159,3
243,0,1,558.04,2.23,26,50.779803,6.047183,202.4,158,2
244,0,1,560.44,2.23,26,50.779815,6.047156,202.2,158,3
245,0,1,562.91,2.23,26,50.779827,6.04713,202.1,160,3
246,0,1,565.35,2.23,26,50.77984,6.047103,201.9,159,2
247,0,1,567.8,2.23,27,50.779852,6.047076,201.8,159,2
248,0,1,570.13,2.23,27,50.779865,6.047049,201.6,158,3
249,0,1,572.31,2.23,27,50.779877,6.047021,201.4,158,3
250,0,1,574.44,2.23,27,50.779889,6.046994,201.3,157,2
251,0,1,576.61,2.23,27,50.779902,6.046965,201.1,157,3
252,0,1,578.92,2.23,27,50.779914,6.046936,200.9,157,2
253,0,1,581.3,2.23,27,50.779925,6.046906,200.7,155,3
254,0,1,583.53,2.23,27,50.779937,6.046876,200.5,155,3
255,0,1,585.76,2.23,27,50.779948,6.046845,200.3,155,2
256,0,1,585.76,2.23,28,50.77996,6.046814,200.1,154,2
257,0,1,585.76,2.23,28,50.779971,6.046782,199.8,154,3
258,0,1,588.0,2.23,28,50.779982,6.046751,199.6,154,3
259,0,1,591.39,2.24,28,50.779994,6.046719,199.4,153,2
260,0,1,593.63,2.24,28,50.780005,6.046687,199.2,153,3
261,0,1,595.87,2.24,28,50.780017,6.046656,199.1,152,2
262,0,1,599.27,2.24,28,50.780028,6.046625,199.1,152,3
263,0,1,601.52,2.24,28,50.78004,6.046595,199.1,152,2
264,0,1,603.76,2.24,29,50.780053,6.046565,199.1,152,3
265,0,1,606.78,2.25,29,50.780065,6.046536,199.1,150,5
266,0,1,609.02,2.25,29,50.780078,6.046507,199.1,149,5
267,0,1,611.27,2.25,29,50.780091,6.046478,199.1,149,3
268,0,1,614.31,2.25,29,50.780104,6.04645,199.2,149,2
269,0,1,616.56,2.25,29,50.780117,6.046421,199.2,149,3
270,0,1,618.81,2.25,29,50.780129,6.046392,199.1,148,3
271,0,1,621.89,2.25,29,50.780141,6.046363,199.1,146,2
272,0,1,624.14,2.25,30,50.780153,6.046333,199.1,147,3
273,0,1,626.39,2.25,30,50.780165,6.046303,199.1,147,2
274,0,1,629.33,2.25,30,50.780176,6.046272,199.1,147,3
275,0,1,631.59,2.25,30,50.780186,6.04624,199.0,147,2
276,0,1,633.84,2.26,30,50.780196,6.046207,199.0,147,3
277,0,1,637.08,2.26,30,50.780206,6.046174,198.9,148,3
278,0,1,639.33,2.26,30,50.780216,6.046141,198.9,151,2
279,0,1,641.59,2.26,31,50.780226,6.046108,198.8,152,3
280,0,1,644.82,2.26,31,50.780237,6.046076,198.7,151,2
281,0,1,647.08,2.26,31,50.780248,6.046044,198.7,149,3
282,0,1,649.35,2.26,31,50.780259,6.046012,198.6,148,2
283,0,1,652.75,2.26,31,50.780271,6.045981,198.6,147,3
284,0,1,655.01,2.27,31,50.780283,6.045951,198.6,147,2
285,0,1,657.28,2.27,31,50.780296,6.045921,198.5,147,3
286,0,1,660.5,2.27,31,50.780308,6.045891,198.5,146,2
287,0,1,662.77,2.27,32,50.78032,6.045862,198.4,145,3
288,0,1,665.04,2.27,32,50.780332,6.045832,198.4,147,3
289,0,1,667.83,2.27,32,50.780344,6.045803,198.3,148,2
290,0,1,670.1,2.27,32,50.780356,6.045774,198.3,148,3
291,0,1,672.38,2.27,32,50.780368,6.045746,198.2,148,2
292,0,1,675.28,2.27,32,50.780379,6.045717,198.2,147,3
293,0,1,677.56,2.27,32,50.780391,6.045688,198.1,147,3
294,0,1,679.83,2.28,32,50.780402,6.04566,198.1,147,2
295,0,1,682.55,2.28,33,50.780413,6.045631,198.0,147,6
296,0,1,684.83,2.28,33,50.780423,6.045602,197.9,147,6
297,0,1,687.1,2.28,33,50.780434,6.045573,197.9,148,2
298,0,1,689.4,2.28,33,50.780444,6.045544,197.8,147,3
299,0,1,691.68,2.28,33,50.780454,6.045515,197.7,146,2
300,0,1,693.96,2.28,33,50.780464,6.045486,197.6,146,3
301,0,1,696.23,2.28,33,50.780474,6.045457,197.5,146,3
302,0,1,698.51,2.28,34,50.780484,6.045428,197.5,145,3
303,0,1,700.79,2.28,34,50.780494,6.045398,197.4,145,2
304,0,1,703.19,2.28,34,50.780504,6.045369,197.3,145,3
305,0,1,705.47,2.28,34,50.780514,6.04534,197.2,145,2
306,0,1,707.75,2.28,34,50.780524,6.04531,197.1,145,3
307,0,1,710.34,2.28,34,50.780534,6.045281,197.0,144,2
308,0,1,712.62,2.28,34,50.780544,6.045252,196.9,143,3
309,0,1,714.91,2.29,34,50.780554,6.045222,196.8,143,3
310,0,1,717.53,2.29,35,50.780565,6.045193,196.7,143,2
311,0,1,719.82,2.29,35,50.780576,6.045164,196.6,143,2
312,0,1,722.1,2.29,35,50.780587,6.045135,196.5,142,3
313,0,1,724.53,2.29,35,50.780598,6.045106,196.4,142,3
314,0,1,726.82,2.29,35,50.78061,6.045077,196.3,142,2
315,0,1,729.11,2.29,35,50.780621,6.045048,196.2,142,3
316,0,1,731.76,2.29,35,50.780632,6.045019,196.1,143,2
317,0,1,734.06,2.29,35,50.780644,6.04499,196.1,,3
318,0,1,736.35,2.29,36,50.780655,6.044962,196.0,144,5
319,0,1,739.04,2.29,36,50.780666,6.044933,196.0,144,5
320,0,1,741.34,2.3,36,50.780677,6.044905,195.9,,3
321,0,1,743.63,2.3,36,50.780688,6.044877,195.9,144,2
322,0,1,746.07,2.3,36,50.780698,6.044849,195.8,,3
323,0,1,748.37,2.3,36,50.780709,6.044821,195.8,144,3
324,0,1,750.67,2.3,36,50.780719,6.044793,195.7,144,2
325,0,2,752.99,2.3,37,50.780729,6.044765,195.7,144,3
326,0,2,755.29,2.3,37,50.780739,6.044737,195.6,144,3
327,0,2,757.59,2.3,37,50.780749,6.044708,195.6,,2
328,0,2,759.73,2.3,37,50.780759,6.04468,195.5,144,3
329,0,2,762.03,2.3,37,50.780769,6.044651,195.5,144,2
330,0,2,764.33,2.3,37,50.780779,6.044622,195.4,,3
331,0,2,766.83,2.3,37,50.780789,6.044592,195.3,144,5
332,0,2,769.13,2.3,37,50.780799,6.044562,195.3,142,5
333,0,2,771.43,2.3,38,50.780809,6.044531,195.2,142,4
334,0,2,773.84,2.3,38,50.780819,6.0445,195.1,142,2
335,0,2,776.15,2.3,38,50.780828,6.044469,195.1,,3
336,0,2,778.46,2.31,38,50.780838,6.044437,195.0,142,2
337,0,2,780.77,2.31,38,50.780848,6.044405,195.1,,3
338,0,2,783.08,2.31,38,50.780857,6.044372,195.1,141,3
339,0,2,785.39,2.31,38,50.780866,6.044339,195.1,141,2
340,0,2,787.59,2.31,39,50.780875,6.044306,195.2,141,4
341,0,2,789.9,2.31,39,50.780884,6.044272,195.2,141,3
342,0,2,792.21,2.31,39,50.780892,6.044238,195.2,141,2
343,0,2,794.77,2.31,39,50.780899,6.044204,195.2,141,3
344,0,2,797.08,2.31,39,50.780907,6.04417,195.2,142,3
345,0,2,799.39,2.31,39,50.780913,6.044135,195.1,142,3
346,0,2,803.31,2.31,39,50.78092,6.044101,195.1,142,2
347,0,2,805.63,2.31,39,50.780926,6.044066,195.1,142,3
348,0,2,807.94,2.32,40,50.780931,6.044031,195.0,142,3
349,0,2,811.49,2.32,40,50.780937,6.043997,195.0,142,2
350,0,2,813.8,2.32,40,50.780942,6.043962,194.9,142,3
351,0,2,816.12,2.32,40,50.780948,6.043927,194.9,142,3
352,0,2,819.05,2.32,40,50.780953,6.043893,194.8,143,2
353,0,2,821.37,2.32,40,50.780959,6.043858,194.8,143,3
354,0,2,823.69,2.32,40,50.780964,6.043824,194.7,142,2
355,0,2,826.75,2.32,41,50.78097,6.04379,194.7,142,3
356,0,2,829.08,2.33,41,50.780976,6.043757,194.7,142,2
357,0,2,831.4,2.33,41,50.780983,6.043723,194.6,142,3
358,0,2,833.97,2.33,41,50.780989,6.043689,194.6,142,3
359,0,2,836.3,2.33,41,50.780996,6.043656,194.6,141,2
360,0,2,838.63,2.33,41,50.781003,6.043623,194.6,141,3
361,0,2,841.48,2.33,41,50.781011,6.043589,194.5,140,2
362,0,2,843.82,2.33,42,50.781019,6.043556,194.5,140,3
363,0,2,846.15,2.33,42,50.781027,6.043523,194.5,140,3
364,0,2,849.04,2.33,42,50.781036,6.043489,194.5,140,2
365,0,2,851.37,2.33,42,50.781045,6.043456,194.5,140,2
366,0,2,853.7,2.33,42,50.781055,6.043422,194.5,140,3
367,0,2,856.76,2.34,42,50.781065,6.043388,194.6,140,3
368,0,2,859.1,2.34,42,50.781075,6.043354,194.6,141,2
369,0,2,861.44,2.34,43,50.781085,6.043319,194.6,140,3
370,0,2,864.72,2.34,43,50.781095,6.043284,194.6,139,2
371,0,2,867.06,2.35,43,50.781106,6.043249,194.7,139,2
372,0,2,869.41,2.35,43,50.781116,6.043213,194.7,139,3
373,0,2,872.42,2.35,43,50.781125,6.043176,194.7,140,3
374,0,2,874.76,2.35,43,50.781135,6.04314,194.7,139,2
375,0,2,877.11,2.35,43,50.781144,6.043103,194.7,140,3
376,0,2,879.87,2.35,43,50.781152,6.043068,194.7,140,2
377,0,2,882.22,2.35,44,50.781161,6.043032,194.6,140,3
378,0,2,884.58,2.35,44,50.781168,6.042998,194.6,140,2
379,0,2,888.06,2.35,44,50.781176,6.042965,194.6,139,3
380,0,2,890.42,2.36,44,50.781183,6.042932,194.5,139,3
381,0,2,892.77,2.36,44,50.781189,6.0429,194.5,139,3
382,0,2,896.42,2.36,44,50.781196,6.042868,194.4,139,2
383,0,2,898.78,2.36,44,50.781203,6.042837,194.4,140,2
384,0,2,901.14,2.36,45,50.78121,6.042806,194.4,140,3
385,0,2,904.06,2.37,45,50.781217,6.042775,194.3,141,3
386,0,2,906.43,2.37,45,50.781225,6.042744,194.3,141,2
387,0,2,908.8,2.37,45,50.781232,6.042713,194.2,141,3
388,0,2,910.78,2.37,45,50.781241,6.042682,194.2,141,3
389,0,2,913.15,2.37,45,50.78125,6.04265,194.1,141,2
390,0,2,915.52,2.37,45,50.78126,6.042618,194.1,142,3
391,0,2,917.74,2.37,46,50.78127,6.042586,194.0,142,2
392,0,2,920.11,2.37,46,50.781281,6.042553,194.0,142,3
393,0,2,922.48,2.37,46,50.781293,6.04252,194.0,142,3
394,0,2,925.36,2.37,46,50.781304,6.042487,193.9,142,2
395,0,2,927.73,2.37,46,50.781317,6.042454,193.9,143,3
396,0,2,930.1,2.37,46,50.781329,6.042421,193.8,143,2
397,0,2,933.78,2.37,46,50.781342,6.042387,193.8,142,3
398,0,2,936.15,2.37,47,50.781355,6.042353,193.8,141,3
399,0,2,938.52,2.37,47,50.781369,6.04232,193.7,141,3
400,0,2,941.74,2.37,47,50.781382,6.042286,193.7,141,2
401,0,2,944.11,2.37,47,50.781396,6.042253,193.6,141,3
402,0,2,946.49,2.37,47,50.781409,6.042219,193.6,141,3
403,0,2,949.69,2.37,47,50.781423,6.042186,193.5,141,2
404,0,2,952.06,2.38,47,50.781437,6.042152,193.4,141,3
405,0,2,954.44,2.38,48,50.781451,6.042119,193.4,141,2
406,0,2,957.95,2.38,48,50.781464,6.042087,193.3,142,3
407,0,2,960.33,2.38,48,50.781478,6.042054,193.2,146,2
408,0,2,962.71,2.38,48,50.781491,6.042022,193.1,147,3
