time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
28,0,1,55.55,1.68,5,50.777371,6.048074,204.0,126,2
29,0,1,57.51,1.69,6,50.777394,6.048099,204.0,127,3
30,0,1,59.48,1.69,6,50.777418,6.048124,204.0,127,2
31,0,1,61.45,1.7,6,50.777445,6.048144,204.0,127,3
32,0,1,63.42,1.7,6,50.777475,6.048156,204.0,128,2
33,0,1,65.4,1.71,6,50.777505,6.04816,204.0,127,3
34,0,1,67.39,1.71,7,50.777531,6.048161,204.0,128,2
35,0,1,69.37,1.72,7,50.777552,6.048159,204.0,128,3
36,0,1,71.37,1.73,7,50.777569,6.048158,204.0,127,2
37,0,1,73.36,1.73,7,50.777585,6.048157,204.0,126,3
38,0,1,75.36,1.74,7,50.777602,6.048158,204.0,127,2
39,0,1,77.37,1.74,8,50.777621,6.048161,204.0,127,3
40,0,1,79.38,1.74,8,50.777643,6.048166,204.0,128,2
41,0,1,81.39,1.75,8,50.777665,6.048172,204.0,127,3
42,0,1,83.4,1.76,8,50.777687,6.048176,204.0,127,2
43,0,1,85.41,1.76,9,50.777708,6.048179,203.0,126,3
44,0,1,87.43,1.77,9,50.777728,6.048181,203.0,127,3
45,0,1,89.45,1.77,9,50.777748,6.048183,203.0,126,2
46,0,1,91.47,1.78,9,50.777766,6.048185,203.0,127,3
47,0,1,93.5,1.79,9,50.777784,6.048187,203.0,126,2
48,0,1,95.52,1.8,10,50.777801,6.048189,203.0,126,3
49,0,1,97.55,1.81,10,50.777818,6.048192,202.0,127,2
50,0,1,99.58,1.82,10,50.777833,6.048195,202.0,125,3
51,0,1,104.68,1.82,11,50.777849,6.048199,202.0,127,3
52,0,1,105.45,1.78,11,50.777866,6.048202,202.0,127,2
53,0,1,106.36,1.73,11,50.777884,6.048205,202.0,129,3
54,0,1,108.58,1.68,11,50.777903,6.048207,202.0,130,2
55,0,1,108.58,1.66,11,50.777925,6.048209,202.0,130,3
56,0,1,108.58,1.66,11,50.777948,6.048209,202.0,130,2
57,0,1,111.64,1.72,11,50.777974,6.048206,201.0,129,3
58,0,1,114.05,1.85,12,50.778003,6.048198,201.0,129,2
59,0,1,116.79,1.86,12,50.778034,6.048187,201.0,129,3
60,0,1,119.89,1.86,12,50.778066,6.048173,201.0,128,2
61,0,1,126.46,1.87,13,50.778097,6.048159,201.0,128,3
62,0,1,129.72,1.87,13,50.778128,6.048149,201.0,130,2
63,0,1,132.97,1.88,14,50.778157,6.048141,201.0,130,3
64,0,1,136.87,1.91,14,50.778184,6.048136,201.0,131,3
65,0,1,139.76,1.96,14,50.778211,6.048134,201.0,131,2
66,0,1,142.63,2.04,15,50.778238,6.048133,201.0,131,3
67,0,1,146.36,2.13,15,50.778264,6.048134,201.0,131,2
68,0,1,153.74,2.21,16,50.77829,6.048136,201.0,132,3
69,0,1,157.89,2.2,16,50.778317,6.048138,200.0,131,2
70,0,1,161.86,2.17,16,50.778344,6.04814,200.0,131,3
71,0,1,165.66,2.15,17,50.77837,6.048143,200.0,131,2
72,0,1,168.84,2.15,17,50.778397,6.048147,200.0,131,3
73,0,1,171.76,2.19,17,50.778424,6.04815,200.0,132,3
74,0,1,171.76,2.26,18,50.77845,6.048154,200.0,132,2
75,0,1,171.76,2.38,18,50.778476,6.048158,200.0,133,3
76,0,1,174.59,2.76,18,50.778502,6.048161,200.0,133,2
77,0,1,177.84,2.84,18,50.778527,6.048165,200.0,133,3
78,0,1,180.81,2.89,19,50.778552,6.048168,200.0,134,3
79,0,1,183.77,2.93,19,50.778576,6.048172,200.0,133,2
80,0,1,186.61,2.93,19,50.778599,6.048174,201.0,133,3
81,0,1,186.61,2.91,19,50.778621,6.048177,201.0,132,2
82,0,1,194.76,2.88,20,50.778642,6.048179,201.0,132,3
83,0,1,198.05,2.85,20,50.778662,6.04818,201.0,132,2
84,0,1,200.15,2.82,20,50.778682,6.048182,201.0,132,3
85,0,1,202.29,2.79,21,50.778702,6.048183,201.0,132,2
86,0,1,204.5,2.75,21,50.778723,6.048185,201.0,132,3
87,0,1,206.83,2.73,21,50.778744,6.048188,202.0,133,3
88,0,1,208.67,2.69,21,50.778766,6.048191,202.0,133,2
89,0,1,210.81,2.66,22,50.77879,6.048196,202.0,133,3
90,0,1,213.7,2.63,22,50.778815,6.048201,202.0,135,3
91,0,1,216.99,2.58,22,50.778841,6.048206,202.0,136,2
92,0,1,216.99,2.58,22,50.778867,6.048211,202.0,135,3
93,0,1,222.01,2.59,23,50.778892,6.048216,202.0,136,2
94,0,1,225.67,2.59,23,50.778918,6.048221,202.0,136,3
95,0,1,228.29,2.59,23,50.778942,6.048224,203.0,137,2
96,0,1,230.73,2.59,24,50.778965,6.04823,203.0,139,3
97,0,1,233.44,2.58,24,50.778986,6.04824,203.0,138,2
98,0,1,236.08,2.58,24,50.779005,6.048259,204.0,138,3
99,0,1,238.91,2.57,25,50.779019,6.048287,204.0,139,2
100,0,1,241.41,2.56,25,50.779031,6.048322,204.0,139,3
101,0,1,244.1,2.56,25,50.779038,6.04836,204.0,138,2
102,0,1,247.06,2.55,26,50.779042,6.048398,204.0,139,3
103,0,1,249.9,2.55,26,50.779044,6.048434,204.0,140,2
104,0,1,252.57,2.55,26,50.779043,6.048469,204.0,141,3
105,0,1,255.08,2.57,26,50.779041,6.048504,204.0,143,3
106,0,1,257.61,2.56,27,50.779039,6.048537,205.0,143,2
107,0,1,257.86,2.55,27,50.779037,6.04857,205.0,144,3
108,0,1,261.86,2.55,27,50.779036,6.048603,205.0,143,2
109,0,1,264.51,2.55,27,50.779036,6.048635,205.0,143,3
110,0,1,266.68,2.51,28,50.779037,6.048667,206.0,142,2
111,0,1,268.89,2.55,28,50.779039,6.048699,206.0,143,3
112,0,1,271.14,2.51,28,50.779042,6.04873,206.0,144,2
113,0,1,273.44,2.55,28,50.779045,6.048762,206.0,143,3
114,0,1,275.83,2.56,29,50.779049,6.048793,206.0,143,3
115,0,1,278.06,2.56,29,50.779053,6.048824,206.0,143,2
116,0,1,278.06,2.56,29,50.779057,6.048854,206.0,144,3
117,0,1,278.06,2.56,29,50.779061,6.048885,207.0,144,2
118,0,1,280.35,2.56,29,50.779066,6.048916,207.0,145,3
119,0,1,282.24,2.56,29,50.77907,6.048947,207.0,145,2
120,0,1,284.58,2.56,30,50.779074,6.048978,207.0,146,3
121,0,1,287.04,2.56,30,50.779078,6.049008,208.0,146,3
122,0,1,288.87,2.56,30,50.779081,6.049039,208.0,147,2
123,0,1,291.25,2.57,31,50.779085,6.049071,208.0,148,3
124,0,1,293.66,2.56,31,50.779087,6.049102,208.0,147,2
125,0,1,295.72,2.56,31,50.77909,6.049133,208.0,147,3
126,0,1,298.0,2.56,31,50.779092,6.049164,209.0,146,2
127,0,1,300.31,2.56,32,50.779094,6.049196,209.0,146,3
128,0,1,302.31,2.56,32,50.779095,6.049227,209.0,146,2
129,0,1,304.74,2.55,32,50.779097,6.049259,209.0,146,3
130,0,1,306.97,2.55,32,50.779098,6.04929,210.0,147,2
131,0,1,308.81,2.55,32,50.7791,6.049321,210.0,148,3
132,0,1,310.86,2.57,33,50.779101,6.049353,210.0,148,3
133,0,1,313.11,2.55,33,50.779103,6.049384,210.0,148,2
134,0,1,315.22,2.54,33,50.779104,6.049415,210.0,148,3
135,0,1,317.47,2.53,33,50.779106,6.049446,210.0,147,2
136,0,1,319.61,2.53,34,50.779108,6.049477,210.0,146,3
137,0,1,321.39,2.53,34,50.77911,6.049508,211.0,146,2
138,0,1,323.72,2.52,34,50.779112,6.049538,211.0,147,3
139,0,1,326.17,2.56,34,50.779115,6.049567,211.0,147,3
140,0,1,327.62,2.51,34,50.779118,6.049595,211.0,147,2
141,0,1,328.5,2.51,35,50.779121,6.049623,211.0,146,3
142,0,1,329.58,2.5,35,50.779124,6.049649,211.0,147,2
143,0,1,333.78,2.5,35,50.779127,6.049675,212.0,148,3
144,0,1,335.33,2.54,35,50.77913,6.049701,212.0,149,3
145,0,1,337.41,2.53,35,50.779133,6.049726,212.0,149,2
146,0,1,338.39,2.53,36,50.779136,6.049752,212.0,149,3
147,0,1,340.4,2.53,36,50.779138,6.049779,212.0,149,2
148,0,1,342.36,2.53,36,50.779139,6.049807,212.0,150,3
149,0,1,344.71,2.53,36,50.779139,6.049837,212.0,151,3
150,0,1,346.76,2.53,36,50.779139,6.049867,213.0,150,2
151,0,1,348.87,2.52,37,50.779139,6.049898,213.0,150,3
152,0,1,351.58,2.51,37,50.779139,6.04993,213.0,149,2
153,0,1,353.6,2.51,37,50.779138,6.049963,213.0,150,3
154,0,1,355.43,2.49,37,50.779137,6.049997,213.0,149,2
155,0,1,358.76,2.49,38,50.779137,6.050031,213.0,149,3
156,0,1,360.74,2.49,38,50.779137,6.050065,213.0,151,3
157,0,1,362.76,2.49,38,50.779138,6.0501,213.0,150,2
158,0,1,365.71,2.49,38,50.779139,6.050134,214.0,150,3
159,0,1,367.91,2.47,39,50.779141,6.050169,214.0,149,2
160,0,1,369.92,2.47,39,50.779144,6.050204,214.0,150,3
161,0,1,373.11,2.47,39,50.779148,6.050239,214.0,151,3
162,0,1,374.99,2.47,39,50.779153,6.050273,214.0,151,2
163,0,1,377.09,2.47,40,50.779158,6.050308,214.0,152,3
164,0,1,380.71,2.46,40,50.779163,6.050344,214.0,152,3
165,0,1,382.94,2.46,40,50.779167,6.05038,214.0,151,2
166,0,1,385.34,2.45,41,50.77917,6.050418,214.0,151,3
167,0,1,388.6,2.45,41,50.779172,6.050457,214.0,151,2
168,0,1,391.0,2.44,41,50.779171,6.050498,215.0,152,3
169,0,1,393.55,2.44,41,50.779169,6.050539,215.0,152,3
170,0,1,396.78,2.43,42,50.779166,6.050582,215.0,152,2
171,0,1,399.34,2.43,42,50.779161,6.050625,215.0,152,3
172,0,1,402.06,2.46,42,50.779157,6.050668,215.0,152,3
173,0,1,405.92,2.44,43,50.779152,6.050711,215.0,151,2
174,0,1,408.56,2.46,43,50.779147,6.050752,215.0,150,3
175,0,1,411.4,2.43,43,50.779143,6.050793,215.0,149,2
176,0,1,414.31,2.43,44,50.779139,6.050832,215.0,150,3
177,0,1,417.1,2.43,44,50.779137,6.05087,215.0,149,2
178,0,1,417.1,2.43,44,50.779135,6.050908,216.0,149,3
179,0,1,417.1,2.48,44,50.779134,6.050946,216.0,149,3
180,0,1,419.9,2.43,44,50.779134,6.050984,216.0,149,2
181,0,1,427.67,2.44,45,50.779135,6.051022,216.0,149,3
182,0,1,430.44,2.49,45,50.779136,6.05106,216.0,150,3
183,0,1,433.4,2.44,46,50.779139,6.051099,216.0,149,2
184,0,1,436.69,2.44,46,50.779142,6.051139,216.0,149,3
185,0,1,439.61,2.45,46,50.779146,6.051178,216.0,149,2
186,0,1,442.33,2.45,47,50.779149,6.051216,216.0,149,3
187,0,1,445.17,2.46,47,50.779152,6.051254,216.0,150,3
188,0,1,447.78,2.46,47,50.779154,6.051292,216.0,149,2
189,0,1,450.53,2.46,47,50.779156,6.051328,216.0,149,3
190,0,1,452.91,2.47,48,50.779157,6.051364,216.0,150,3
191,0,1,455.4,2.47,48,50.779158,6.0514,216.0,151,2
192,0,1,458.08,2.47,48,50.779158,6.051435,216.0,150,3
193,0,1,460.57,2.47,49,50.779158,6.051469,216.0,151,2
194,0,1,463.31,2.48,49,50.779158,6.051503,216.0,151,3
195,0,1,465.91,2.49,49,50.779158,6.051538,216.0,151,3
196,0,1,467.87,2.49,49,50.779157,6.051571,216.0,152,2
197,0,1,470.24,2.49,50,50.779157,6.051605,216.0,153,3
198,0,1,472.62,2.51,50,50.779156,6.051639,216.0,153,3
199,0,1,475.08,2.51,50,50.779156,6.051673,216.0,153,2
200,0,1,477.7,2.51,51,50.779155,6.051708,216.0,153,3
201,0,1,480.27,2.51,51,50.779155,6.051742,217.0,153,2
202,0,1,482.19,2.51,51,50.779155,6.051777,217.0,153,3
203,0,1,484.87,2.53,51,50.779155,6.051813,217.0,153,3
204,0,1,487.65,2.52,52,50.779156,6.051848,217.0,153,2
205,0,1,489.39,2.54,52,50.779156,6.051884,217.0,152,3
206,0,1,492.0,2.55,52,50.779157,6.05192,217.0,151,3
207,0,1,494.72,2.54,52,50.779157,6.051955,217.0,151,2
208,0,1,496.97,2.55,53,50.779158,6.051991,217.0,151,3
209,0,1,499.58,2.54,53,50.779159,6.052027,217.0,151,2
210,0,1,502.24,2.53,53,50.779159,6.052063,217.0,151,3
211,0,1,504.63,2.52,53,50.77916,6.052099,217.0,150,2
212,0,1,507.29,2.52,54,50.77916,6.052135,217.0,150,3
213,0,1,509.66,2.56,54,50.779161,6.052171,217.0,150,3
214,0,1,512.27,2.53,54,50.779161,6.052207,217.0,149,2
215,0,1,514.74,2.52,55,50.779161,6.052242,217.0,149,3
216,0,1,517.24,2.52,55,50.77916,6.052277,217.0,150,2
217,0,1,519.83,2.52,55,50.779159,6.052312,217.0,149,3
218,0,1,522.16,2.51,55,50.779156,6.052348,217.0,149,3
219,0,1,524.58,2.51,56,50.779153,6.052382,217.0,149,2
220,0,1,527.41,2.51,56,50.779147,6.052417,217.0,150,3
221,0,1,530.26,2.51,56,50.779141,6.052452,217.0,149,2
222,0,1,532.95,2.51,57,50.779133,6.052486,217.0,150,3
223,0,1,534.98,2.51,57,50.779126,6.05252,217.0,150,3
224,0,1,537.52,2.51,57,50.77912,6.052553,217.0,150,2
225,0,1,539.94,2.51,57,50.779116,6.052585,217.0,149,3
226,0,1,542.49,2.51,58,50.779115,6.052617,217.0,151,3
227,0,1,544.73,2.51,58,50.779114,6.052647,218.0,151,2
228,0,1,546.78,2.51,58,50.779115,6.052677,218.0,150,3
229,0,1,549.13,2.51,58,50.779116,6.052706,218.0,151,2
230,0,1,550.83,2.51,59,50.779118,6.052734,218.0,152,3
231,0,1,552.93,2.56,59,50.779119,6.052763,218.0,151,3
232,0,1,555.13,2.51,59,50.779121,6.052792,218.0,150,2
233,0,1,557.1,2.51,59,50.779122,6.052822,218.0,149,3
234,0,1,559.1,2.51,60,50.779122,6.052853,218.0,150,2
235,0,1,561.55,2.51,60,50.779122,6.052886,218.0,151,3
236,0,1,563.66,2.51,60,50.77912,6.05292,218.0,149,2
237,0,1,565.94,2.5,60,50.779118,6.052955,218.0,150,3
238,0,1,568.33,2.5,61,50.779116,6.052992,218.0,148,3
239,0,1,570.86,2.5,61,50.779113,6.053029,218.0,148,2
240,0,1,573.51,2.5,61,50.77911,6.053067,219.0,147,3
241,0,1,575.95,2.5,61,50.779107,6.053105,219.0,147,2
242,0,1,578.75,2.49,62,50.779104,6.053144,219.0,146,3
243,0,1,581.61,2.5,62,50.779101,6.053183,219.0,146,2
244,0,1,584.39,2.5,62,50.779098,6.053222,219.0,147,3
245,0,1,587.17,2.49,63,50.779095,6.053261,219.0,148,3
246,0,1,589.95,2.5,63,50.779093,6.0533,219.0,148,2
247,0,1,592.31,2.5,63,50.77909,6.05334,219.0,147,3
248,0,1,595.21,2.49,64,50.779088,6.053379,219.0,147,3
249,0,1,598.11,2.49,64,50.779086,6.053418,219.0,145,2
250,0,1,600.3,2.49,64,50.779085,6.053456,219.0,145,3
251,0,1,603.06,2.49,64,50.779083,6.053494,219.0,147,2
252,0,1,605.83,2.49,65,50.779083,6.053532,219.0,148,3
253,0,1,608.83,2.49,65,50.779083,6.053569,219.0,149,3
254,0,1,611.36,2.49,65,50.779083,6.053605,219.0,149,2
255,0,1,613.97,2.48,66,50.779085,6.053641,220.0,150,3
256,0,1,616.86,2.48,66,50.779086,6.053676,220.0,149,2
257,0,1,619.24,2.48,66,50.779089,6.05371,220.0,149,3
258,0,1,621.73,2.48,66,50.779092,6.053745,220.0,150,3
259,0,1,623.93,2.48,67,50.779095,6.053779,220.0,151,2
260,0,1,626.34,2.48,67,50.779098,6.053813,220.0,152,3
261,0,1,628.88,2.48,67,50.779102,6.053847,220.0,153,2
262,0,1,630.99,2.48,68,50.779106,6.053881,221.0,152,3
263,0,1,633.4,2.49,68,50.77911,6.053917,221.0,152,3
264,0,1,635.71,2.49,68,50.779115,6.053952,221.0,152,2
265,0,1,638.71,2.49,68,50.779119,6.053989,221.0,152,3
266,0,1,641.36,2.49,69,50.779123,6.054026,221.0,151,2
267,0,1,643.93,2.49,69,50.779127,6.054064,221.0,150,3
268,0,1,646.52,2.48,69,50.779131,6.054104,221.0,150,2
269,0,1,649.53,2.48,70,50.779135,6.054145,221.0,150,3
270,0,1,652.54,2.49,70,50.779138,6.054186,220.0,149,3
271,0,1,654.53,2.49,70,50.779141,6.054227,220.0,149,2
272,0,1,657.34,2.5,70,50.779143,6.054268,220.0,149,3
273,0,1,660.02,2.47,71,50.779144,6.054308,220.0,150,2
274,0,1,663.52,2.49,71,50.779144,6.054348,220.0,148,3
275,0,1,665.98,2.5,71,50.779144,6.054386,220.0,148,3
276,0,1,668.61,2.5,72,50.779142,6.054423,220.0,149,2
277,0,1,671.43,2.51,72,50.77914,6.05446,220.0,149,3
278,0,1,674.03,2.47,72,50.779138,6.054496,221.0,148,2
279,0,1,676.65,2.5,73,50.779136,6.054531,221.0,148,3
280,0,1,679.61,2.51,73,50.779133,6.054567,221.0,150,3
281,0,1,682.1,2.51,73,50.779132,6.054603,221.0,148,2
282,0,1,684.58,2.51,73,50.77913,6.054639,221.0,147,3
283,0,1,687.63,2.47,74,50.779129,6.054676,221.0,148,2
284,0,1,690.1,2.47,74,50.779129,6.054713,221.0,148,3
285,0,1,692.74,2.47,74,50.779129,6.05475,221.0,148,3
286,0,1,695.39,2.48,75,50.779129,6.054787,221.0,148,2
287,0,1,698.05,2.48,75,50.779129,6.054825,221.0,148,3
288,0,1,700.86,2.49,75,50.779128,6.054862,221.0,147,2
289,0,1,703.29,2.5,75,50.779128,6.0549,221.0,148,3
290,0,1,706.09,2.51,76,50.779127,6.054937,221.0,150,3
291,0,1,708.59,2.52,76,50.779126,6.054973,221.0,150,2
292,0,1,711.16,2.52,76,50.779124,6.05501,221.0,150,3
293,0,1,713.79,2.53,77,50.779122,6.055046,221.0,151,2
294,0,1,716.52,2.53,77,50.779118,6.055082,221.0,151,3
295,0,1,718.49,2.54,77,50.779114,6.055116,221.0,150,3
296,0,1,721.24,2.54,77,50.779109,6.055151,221.0,150,2
297,0,1,724.01,2.54,78,50.779103,6.055185,222.0,150,3
298,0,1,726.13,2.54,78,50.779096,6.055218,222.0,150,3
299,0,1,728.85,2.54,78,50.779089,6.055252,222.0,150,2
300,0,1,731.55,2.55,79,50.779081,6.055285,222.0,151,3
301,0,1,733.74,2.55,79,50.779073,6.055318,222.0,151,2
302,0,1,736.31,2.55,79,50.779065,6.055351,222.0,152,3
303,0,1,738.9,2.55,79,50.779056,6.055384,222.0,152,3
304,0,1,740.93,2.55,80,50.779047,6.055417,222.0,151,2
305,0,1,743.62,2.55,80,50.779039,6.05545,222.0,150,3
306,0,1,746.21,2.55,80,50.77903,6.055484,222.0,150,3
307,0,1,748.26,2.55,80,50.779022,6.055518,222.0,150,2
308,0,1,750.98,2.55,81,50.779013,6.055553,222.0,150,3
309,0,1,753.53,2.55,81,50.779005,6.055588,222.0,150,2
310,0,1,755.92,2.55,81,50.778997,6.055623,222.0,152,3
311,0,1,758.63,2.55,82,50.77899,6.055659,222.0,153,3
312,0,1,761.3,2.55,82,50.778982,6.055694,222.0,153,2
313,0,1,763.88,2.55,82,50.778974,6.055731,222.0,152,3
314,0,1,766.58,2.55,82,50.778967,6.055767,222.0,155,3
315,0,1,769.42,2.55,83,50.778959,6.055803,222.0,154,2
316,0,1,771.98,2.55,83,50.778951,6.05584,222.0,154,3
317,0,1,774.85,2.55,83,50.778943,6.055876,223.0,156,3
318,0,1,777.82,2.55,84,50.778935,6.055913,223.0,156,2
319,0,1,780.06,2.55,84,50.778926,6.055949,223.0,155,3
320,0,1,782.96,2.56,84,50.778917,6.055986,223.0,156,3
321,0,1,785.81,2.57,85,50.778908,6.056022,223.0,156,2
322,0,1,788.63,2.57,85,50.778899,6.056058,223.0,157,3
323,0,1,791.58,2.58,85,50.778889,6.056094,223.0,155,3
324,0,1,794.37,2.58,85,50.778879,6.05613,223.0,155,2
325,0,1,796.88,2.59,86,50.778869,6.056165,223.0,154,3
326,0,1,799.56,2.57,86,50.77886,6.0562,223.0,153,2
327,0,1,802.32,2.58,86,50.77885,6.056236,223.0,154,3
328,0,1,805.2,2.59,87,50.77884,6.05627,223.0,154,3
329,0,1,807.89,2.59,87,50.77883,6.056305,223.0,154,2
330,0,1,810.7,2.6,87,50.778821,6.05634,223.0,153,3
331,0,1,813.24,2.6,88,50.778812,6.056374,223.0,154,3
332,0,1,815.83,2.6,88,50.778804,6.056408,223.0,156,2
333,0,1,818.46,2.6,88,50.778796,6.056442,223.0,156,3
334,0,1,821.22,2.6,88,50.778788,6.056476,223.0,155,3
335,0,1,823.73,2.6,89,50.778781,6.056509,223.0,156,2
336,0,1,826.23,2.61,89,50.778775,6.056542,224.0,156,3
337,0,1,828.53,2.61,89,50.778769,6.056574,224.0,155,3
338,0,1,831.02,2.61,90,50.778763,6.056606,224.0,154,2
339,0,1,833.56,2.61,90,50.778757,6.056638,224.0,154,3
340,0,1,835.67,2.56,90,50.778752,6.056668,224.0,155,2
341,0,1,838.02,2.56,90,50.778746,6.056698,224.0,155,3
342,0,1,840.16,2.56,91,50.77874,6.056726,224.0,154,3
343,0,1,842.42,2.56,91,50.778734,6.056754,224.0,152,2
344,0,1,844.81,2.56,91,50.778728,6.056782,224.0,150,3
345,0,1,847.01,2.56,91,50.778721,6.05681,224.0,150,2
346,0,1,848.73,2.56,92,50.778714,6.056839,224.0,150,3
347,0,1,850.52,2.56,92,50.778707,6.056868,224.0,150,3
348,0,1,850.52,2.56,92,50.778699,6.056899,224.0,147,2
349,0,1,850.52,2.56,92,50.77869,6.056932,224.0,146,3
350,0,1,853.37,2.56,92,50.778682,6.056968,224.0,145,2
351,0,1,855.66,2.56,92,50.778675,6.057007,224.0,145,3
352,0,1,857.31,2.56,92,50.778669,6.057048,224.0,144,3
353,0,1,859.55,2.56,93,50.778664,6.05709,224.0,143,2
354,0,1,861.14,2.56,93,50.778659,6.05713,224.0,143,3
355,0,1,862.96,2.56,93,50.778655,6.057165,224.0,144,3
356,0,1,865.14,2.56,93,50.778651,6.057196,224.0,142,2
357,0,1,867.5,2.56,94,50.778646,6.057225,224.0,140,3
358,0,1,870.99,2.55,94,50.778641,6.057254,224.0,137,2
359,0,1,873.15,2.55,94,50.778636,6.057283,224.0,137,3
360,0,1,875.48,2.56,94,50.778629,6.057315,224.0,136,3
361,0,1,877.9,2.55,95,50.778622,6.05735,224.0,135,2
362,0,1,880.76,2.54,95,50.778613,6.057389,224.0,134,3
363,0,1,885.18,2.53,95,50.778604,6.05743,225.0,135,2
364,0,1,888.04,2.53,96,50.778595,6.057473,225.0,135,3
365,0,1,891.27,2.55,96,50.778586,6.057517,225.0,135,3
366,0,1,894.39,2.53,96,50.778578,6.057561,225.0,136,2
367,0,1,897.44,2.51,97,50.77857,6.057604,225.0,137,3
368,0,1,900.58,2.55,97,50.778564,6.057645,226.0,137,3
369,0,1,903.66,2.55,97,50.778558,6.057685,226.0,138,3
370,0,1,906.65,2.55,98,50.778552,6.057723,226.0,139,2
371,0,1,914.13,2.55,98,50.778546,6.057761,226.0,142,3
372,0,1,916.51,2.55,99,50.77854,6.057797,226.0,143,3
373,0,1,918.76,2.59,99,50.778531,6.057833,226.0,144,3
374,0,1,923.27,2.54,99,50.778521,6.057868,226.0,145,2
375,0,1,925.58,2.54,100,50.77851,6.057902,226.0,147,3
376,0,1,927.92,2.59,100,50.778497,6.057936,226.0,150,3
377,0,1,931.06,2.55,100,50.778484,6.05797,226.0,152,2
378,0,1,933.42,2.59,101,50.778471,6.058003,226.0,153,3
379,0,1,936.24,2.6,101,50.778458,6.058035,227.0,153,3
380,0,1,939.38,2.6,101,50.778446,6.058067,227.0,155,3
381,0,1,942.07,2.6,101,50.778435,6.058099,227.0,156,2
382,0,1,944.56,2.6,102,50.778426,6.05813,227.0,157,3
383,0,1,947.6,2.6,102,50.778417,6.058161,227.0,158,3
384,0,1,950.17,2.6,102,50.778409,6.058191,227.0,159,2
385,0,1,952.69,2.6,103,50.778403,6.058222,227.0,157,3
386,0,1,954.82,2.6,103,50.778397,6.058252,226.0,157,3
387,0,1,957.04,2.6,103,50.778392,6.058282,226.0,157,2
388,0,1,959.22,2.6,103,50.778387,6.058312,226.0,156,3
389,0,1,961.82,2.6,104,50.778384,6.058343,227.0,156,3
390,0,1,963.98,2.6,104,50.778382,6.058375,227.0,157,2
391,0,1,966.41,2.61,104,50.778382,6.058407,227.0,157,3
392,0,1,968.21,2.61,104,50.778383,6.058441,227.0,157,3
393,0,1,971.12,2.62,105,50.778387,6.058476,226.0,157,3
394,0,1,974.11,2.62,105,50.778394,6.058513,226.0,156,2
395,0,1,975.06,2.62,105,50.778402,6.058551,226.0,156,3
396,0,1,978.05,2.62,105,50.778413,6.058588,226.0,154,3
397,0,1,980.41,2.62,106,50.778423,6.058619,226.0,153,2
398,0,1,983.02,2.62,106,50.778433,6.05864,226.0,152,3
399,0,1,989.35,2.62,107,50.778438,6.058657,226.0,153,3
400,0,1,991.59,2.59,107,50.778438,6.058673,226.0,153,2
401,0,1,992.54,2.61,107,50.77843,6.058693,226.0,153,3
402,0,1,993.83,2.62,107,50.778415,6.058717,226.0,153,3
403,0,1,994.38,2.58,107,50.778396,6.058743,226.0,153,2
404,0,1,996.09,2.61,107,50.778373,6.05877,226.0,153,3
405,0,1,997.56,2.57,107,50.778349,6.058797,226.0,154,2
406,0,1,999.6,2.57,108,50.778324,6.058823,226.0,154,3
407,0,1,1001.72,2.61,108,50.778301,6.058847,226.0,154,3
408,0,1,1003.65,2.61,108,50.77828,6.058868,226.0,154,3
