time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,8,1,0.0,0.0,0,50.714205,6.131632,,116,
1,8,1,0.0,0.0,0,50.714215,6.131629,286.0,116,
2,8,1,1.04,1.04,0,50.714223,6.131624,286.0,113,
3,8,1,1.89,0.85,0,50.714227,6.131619,286.0,113,
4,8,1,2.66,0.76,0,50.714228,6.131615,286.0,113,
5,8,1,3.46,0.8,0,50.714226,6.131613,286.0,112,
6,8,1,4.62,1.22,0,50.71422,6.131614,286.0,111,
7,8,1,6.09,1.59,1,50.714211,6.131621,286.0,110,
8,8,1,7.56,1.47,1,50.714201,6.13163,286.0,108,
9,8,1,9.01,1.39,1,50.714192,6.131642,286.0,108,
10,8,1,10.35,1.13,1,50.714186,6.131653,286.0,106,
11,8,1,11.63,1.02,1,50.714183,6.131663,286.0,105,
12,8,1,12.88,1.01,1,50.71418,6.131673,286.0,104,
13,8,1,14.12,1.04,2,50.714175,6.131682,286.0,104,
14,8,1,15.37,1.08,2,50.714169,6.131691,286.0,107,
15,8,1,16.63,1.14,2,50.714162,6.131701,286.0,108,
16,8,1,17.89,1.14,2,50.714155,6.131713,285.0,109,
17,8,1,19.13,1.14,2,50.714148,6.131727,285.0,109,
18,8,1,20.38,1.16,2,50.714142,6.131745,286.0,111,
19,8,1,21.66,1.21,2,50.714137,6.131767,285.0,113,
20,8,1,22.99,1.35,3,50.714134,6.13179,285.0,113,
21,8,1,24.41,1.54,3,50.714134,6.131812,285.0,115,
22,8,1,25.88,1.59,3,50.714139,6.13183,285.0,115,
23,8,1,27.35,1.55,3,50.714147,6.131841,285.0,116,
24,8,1,28.82,1.65,3,50.714161,6.131843,285.0,115,
25,8,1,30.29,1.72,3,50.714178,6.131837,285.0,116,
26,8,1,31.76,1.78,4,50.714196,6.131825,285.0,114,
27,8,1,33.23,1.83,4,50.714214,6.131809,285.0,114,
28,8,1,34.71,1.87,4,50.71423,6.13179,285.0,114,
29,8,1,36.18,1.89,4,50.714241,6.131771,285.0,115,
30,8,1,37.66,1.91,4,50.714245,6.131751,285.0,116,
31,8,1,39.13,1.91,4,50.714245,6.131733,285.0,116,
32,8,1,40.61,1.9,5,50.714241,6.131716,285.0,117,
33,8,1,42.09,1.91,5,50.714234,6.1317,285.0,116,
34,8,1,43.57,1.89,5,50.714225,6.131685,285.0,116,
35,8,1,45.05,1.85,5,50.714217,6.131671,285.0,118,
36,8,1,46.54,1.78,5,50.714209,6.131659,285.0,117,
37,8,1,48.02,1.7,6,50.714201,6.131647,285.0,117,
38,8,1,49.5,1.62,6,50.714194,6.131637,285.0,116,
39,8,1,50.99,1.52,6,50.714187,6.131626,285.0,118,
40,8,1,52.47,1.42,6,50.714179,6.131615,285.0,118,
41,8,1,53.96,1.31,6,50.714171,6.131604,285.0,118,
42,8,1,55.44,1.24,6,50.714161,6.131593,285.0,117,
43,8,1,56.92,1.19,7,50.71415,6.131582,285.0,118,
44,8,1,58.4,1.17,7,50.714138,6.131572,286.0,118,
45,8,1,59.89,1.17,7,50.714125,6.131564,286.0,117,
46,8,1,61.37,1.16,7,50.714111,6.13156,286.0,119,
47,8,1,62.85,1.15,7,50.714097,6.13156,286.0,120,
48,8,1,64.33,1.15,7,50.714083,6.131562,286.0,120,
49,8,1,65.81,1.17,8,50.714069,6.131562,286.0,122,
50,8,1,67.29,1.21,8,50.714057,6.131559,286.0,124,
51,8,1,67.67,1.26,8,50.714046,6.131553,286.0,124,
52,8,1,68.97,1.3,8,50.714035,6.131547,286.0,121,
53,8,1,70.27,1.31,8,50.714025,6.131542,285.0,121,
54,8,1,71.57,1.3,9,50.714016,6.131537,285.0,120,
55,8,1,72.85,1.28,9,50.714006,6.131534,285.0,120,
56,8,1,74.13,1.27,9,50.713996,6.131531,286.0,120,
57,8,1,75.39,1.27,9,50.713985,6.131529,286.0,117,
58,8,1,75.39,1.26,9,50.713972,6.131528,285.0,114,
59,8,1,75.39,1.24,9,50.713958,6.131528,285.0,116,
60,8,1,78.61,1.24,10,50.713945,6.131526,285.0,114,
61,8,1,82.75,1.23,10,50.713936,6.131521,285.0,114,
62,8,1,84.24,1.19,10,50.713934,6.131511,285.0,113,
63,8,1,85.4,1.16,10,50.713936,6.1315,285.0,112,
64,8,1,86.55,1.15,10,50.713943,6.131492,285.0,110,
65,8,1,87.69,1.14,10,50.713952,6.13149,285.0,109,
66,8,1,87.69,1.13,11,50.713963,6.131492,285.0,109,
67,8,1,91.24,1.13,11,50.713975,6.131497,285.0,108,
68,8,1,93.71,1.13,11,50.713986,6.131503,285.0,107,
69,8,1,95.28,1.14,11,50.713997,6.131508,285.0,107,
70,8,1,96.92,1.15,11,50.714007,6.131511,285.0,106,
71,8,1,98.07,1.15,11,50.714016,6.131512,285.0,105,
72,8,1,99.22,1.15,11,50.714024,6.131511,285.0,105,
73,8,1,100.37,1.14,12,50.714032,6.131509,285.0,105,
74,8,1,101.49,1.12,12,50.71404,6.131505,285.0,103,
75,8,1,101.49,1.1,12,50.714048,6.131501,285.0,103,
76,8,1,103.57,1.1,12,50.714058,6.131496,285.0,103,
77,8,1,105.57,1.09,12,50.714067,6.131491,285.0,103,
78,8,1,106.84,1.08,12,50.714077,6.131487,285.0,104,
79,8,1,107.93,1.06,12,50.714084,6.131485,285.0,104,
80,8,1,108.81,1.03,13,50.714089,6.131484,285.0,103,
81,8,1,109.36,0.99,13,50.714092,6.131486,285.0,103,
82,8,1,110.33,0.97,13,50.71409,6.13149,285.0,103,
83,8,1,111.31,0.98,13,50.714085,6.131497,285.0,102,
84,8,1,112.3,0.99,13,50.714078,6.131507,285.0,98,
85,8,1,113.31,1.01,13,50.714069,6.13152,285.0,97,
86,8,1,113.31,1.02,13,50.714059,6.131535,285.0,98,
87,8,1,115.69,1.02,14,50.714048,6.131553,285.0,98,
88,8,1,118.62,1.05,14,50.714037,6.131572,285.0,98,
89,8,1,119.72,1.1,14,50.714026,6.131593,285.0,98,
90,8,1,120.91,1.19,14,50.714013,6.131612,285.0,98,
91,8,1,121.79,1.3,14,50.713999,6.131629,285.0,101,
92,8,1,127.65,1.41,14,50.713983,6.131641,285.0,101,
93,8,1,131.21,1.5,14,50.713964,6.131649,285.0,102,
94,8,1,133.29,1.55,14,50.713952,6.131655,285.0,104,
95,8,1,133.55,1.56,15,50.713951,6.131663,285.0,106,
96,8,1,135.12,1.56,15,50.713958,6.131669,285.0,106,
97,8,1,136.68,1.56,15,50.713969,6.131672,285.0,105,
98,8,1,138.23,1.55,15,50.71398,6.131674,285.0,106,
99,8,1,139.73,1.51,15,50.713991,6.131674,285.0,106,
100,8,1,141.18,1.45,15,50.714001,6.131673,285.0,107,
101,8,1,141.18,1.39,15,50.714009,6.131669,285.0,107,
102,8,1,141.18,1.33,16,50.714016,6.131661,285.0,108,
103,8,1,142.45,1.27,16,50.714023,6.131652,285.0,107,
104,8,1,143.68,1.23,16,50.714031,6.131644,285.0,105,
105,8,1,144.9,1.22,16,50.71404,6.131637,285.0,107,
106,8,1,144.9,1.22,16,50.714051,6.131633,285.0,107,
107,8,1,145.94,1.21,16,50.714062,6.131631,285.0,107,
108,8,1,147.74,1.21,16,50.714074,6.13163,285.0,106,
109,8,1,149.0,1.21,17,50.714085,6.13163,285.0,107,
110,8,1,150.27,1.22,17,50.714095,6.131631,285.0,105,
111,8,1,151.44,1.21,17,50.714103,6.131633,285.0,105,
112,8,1,152.14,1.2,17,50.714109,6.131633,285.0,103,
113,8,1,152.65,1.18,17,50.714112,6.131633,285.0,103,
114,8,1,153.2,1.14,17,50.714112,6.131631,285.0,102,
115,8,1,153.56,1.11,17,50.714112,6.131628,285.0,102,
116,8,1,154.37,1.06,18,50.714115,6.131626,285.0,101,
117,8,1,154.51,1.01,18,50.714122,6.131624,285.0,100,
118,8,1,156.01,0.97,18,50.714132,6.131622,285.0,100,
119,8,1,157.62,0.97,18,50.714146,6.131621,285.0,96,
120,8,1,159.35,0.97,18,50.714162,6.131618,285.0,94,
121,8,1,161.1,1.0,18,50.71418,6.131615,285.0,94,
122,8,1,162.9,1.07,18,50.7142,6.131611,285.0,94,
123,8,1,164.98,1.18,18,50.714221,6.131606,285.0,94,
124,8,1,167.51,1.32,19,50.714244,6.1316,285.0,95,
125,8,1,170.22,2.33,19,50.714267,6.131595,285.0,97,
126,8,1,173.11,2.48,19,50.714291,6.131589,285.0,99,
127,8,1,175.93,2.56,19,50.714316,6.131585,284.0,101,
128,8,1,178.71,2.59,19,50.71434,6.131581,284.0,99,
129,8,1,181.53,2.61,19,50.714365,6.131578,284.0,99,
130,8,1,184.48,2.56,19,50.714389,6.131575,284.0,98,
131,8,1,187.06,2.51,19,50.714413,6.131573,284.0,93,
132,8,1,189.76,2.53,20,50.714437,6.131571,284.0,95,
133,8,1,192.54,2.58,20,50.714461,6.13157,284.0,97,
134,8,1,195.56,2.6,20,50.714485,6.131568,284.0,96,
135,8,1,198.29,2.62,20,50.714508,6.131566,284.0,99,
136,8,1,201.11,2.64,20,50.714532,6.131563,284.0,101,
137,8,1,203.96,2.64,20,50.714555,6.13156,284.0,100,
138,8,1,206.88,2.65,20,50.714578,6.131555,284.0,100,
139,8,1,209.8,2.66,20,50.714601,6.13155,284.0,100,
140,8,1,212.83,2.62,20,50.714622,6.131545,284.0,99,
141,8,1,215.42,2.5,21,50.714642,6.13154,284.0,101,
142,8,1,217.48,2.24,21,50.714658,6.131535,284.0,104,
143,8,1,219.18,1.95,21,50.714671,6.131532,284.0,105,
144,8,1,220.8,1.75,21,50.71468,6.131531,284.0,105,
145,8,1,222.42,1.46,21,50.714683,6.131532,284.0,103,
146,8,1,223.58,1.16,21,50.714682,6.131536,284.0,103,
147,8,1,224.7,1.12,21,50.714677,6.131541,284.0,105,
148,8,1,224.7,1.13,21,50.714668,6.131546,284.0,106,
149,8,1,224.76,1.15,22,50.714657,6.131551,284.0,105,
150,8,1,226.32,1.18,22,50.714643,6.131556,284.0,107,
151,8,1,228.07,1.21,22,50.714628,6.131559,284.0,113,
152,8,1,229.81,1.24,22,50.714613,6.131562,284.0,115,
153,8,1,231.65,1.26,22,50.714596,6.131564,284.0,116,
154,8,1,233.65,1.29,22,50.71458,6.131567,284.0,118,
155,8,1,235.76,1.32,23,50.714563,6.131571,284.0,119,
156,8,1,238.12,1.37,23,50.714547,6.131577,284.0,120,
157,8,1,240.39,1.44,23,50.714532,6.131584,284.0,121,
158,8,1,242.56,1.5,23,50.714517,6.131594,284.0,121,
159,8,1,244.6,1.55,23,50.714503,6.131604,284.0,122,
160,8,1,246.37,1.59,23,50.714489,6.131615,284.0,123,
161,8,1,248.09,1.61,24,50.714475,6.131625,284.0,123,
162,8,1,250.09,1.63,24,50.71446,6.131635,284.0,123,
163,8,1,251.77,1.64,24,50.714446,6.131644,284.0,124,
164,8,1,253.45,1.65,24,50.714431,6.131652,284.0,123,
165,8,1,255.22,1.65,24,50.714416,6.13166,284.0,126,
166,8,1,256.83,1.64,25,50.7144,6.131667,284.0,123,
167,8,1,258.49,1.62,25,50.714385,6.131673,284.0,121,
168,8,1,260.1,1.6,25,50.71437,6.131678,284.0,120,
169,8,1,261.65,1.58,25,50.714354,6.131683,284.0,118,
170,8,1,263.44,1.58,25,50.714339,6.131688,284.0,117,
171,8,1,265.46,1.57,25,50.714323,6.131692,284.0,117,
172,8,1,267.39,1.58,26,50.714308,6.131695,284.0,116,
173,8,1,269.2,1.58,26,50.714293,6.131698,284.0,116,
174,8,1,271.06,1.58,26,50.714277,6.131701,284.0,117,
175,8,1,273.12,1.58,26,50.714263,6.131703,284.0,118,
176,8,1,275.16,1.59,26,50.714248,6.131704,284.0,117,
177,8,1,277.35,1.59,27,50.714233,6.131706,284.0,117,
178,8,1,278.95,1.59,27,50.714219,6.131706,284.0,116,
179,8,1,280.54,1.59,27,50.714205,6.131707,284.0,117,
180,8,1,282.12,1.58,27,50.714191,6.131707,284.0,117,
181,8,1,283.68,1.56,27,50.714178,6.131706,284.0,117,
182,8,1,283.68,1.53,27,50.714164,6.131705,284.0,116,
183,8,1,283.68,1.5,28,50.714151,6.131704,284.0,116,
184,8,1,285.14,1.47,28,50.714139,6.131702,284.0,115,
185,8,1,286.58,1.44,28,50.714126,6.1317,284.0,114,
186,8,1,287.97,1.39,28,50.714114,6.131697,284.0,114,
187,8,1,287.97,1.36,28,50.714102,6.131694,284.0,114,
188,8,1,287.97,1.35,28,50.714089,6.131691,284.0,115,
189,8,1,289.31,1.34,29,50.714076,6.131686,284.0,115,
190,8,1,290.66,1.35,29,50.714061,6.131681,284.0,114,
191,8,1,292.04,1.38,29,50.714045,6.131676,284.0,114,
192,8,1,296.04,1.41,29,50.714029,6.131669,284.0,114,
193,8,1,297.5,1.45,29,50.714013,6.13166,284.0,115,
194,8,1,298.98,1.49,29,50.713997,6.13165,284.0,115,
195,8,1,300.5,1.52,30,50.713982,6.131637,284.0,114,
196,8,1,302.05,1.55,30,50.713968,6.131622,284.0,114,
197,8,1,305.94,1.58,30,50.713957,6.131604,284.0,115,
198,8,1,307.55,1.62,30,50.713947,6.131585,284.0,117,
199,8,1,309.19,1.64,30,50.713939,6.131567,284.0,116,
200,8,1,310.84,1.64,30,50.713933,6.131554,284.0,115,
201,8,1,313.36,1.6,31,50.713929,6.131544,284.0,116,
202,8,1,318.25,1.48,31,50.713928,6.131537,284.0,116,
203,8,1,319.27,1.35,31,50.713928,6.131533,284.0,114,
204,8,1,320.03,1.23,31,50.713931,6.131532,284.0,110,
205,8,1,321.15,1.12,31,50.713935,6.131532,284.0,109,
206,8,1,321.68,0.53,31,50.713939,6.131533,284.0,109,
207,8,1,322.22,0.53,32,50.713944,6.131535,284.0,109,
208,8,1,322.69,0.47,32,50.713948,6.131537,284.0,110,
209,8,1,322.69,0.45,32,50.713952,6.13154,284.0,107,
210,8,1,323.26,0.48,32,50.713955,6.131544,284.0,108,
211,8,1,324.26,0.51,32,50.713958,6.131548,284.0,106,
212,8,1,324.76,0.51,32,50.713962,6.131553,284.0,106,
213,8,1,325.17,0.51,32,50.713965,6.131559,284.0,105,
214,8,1,325.66,0.54,33,50.713969,6.131566,284.0,104,
215,8,1,326.22,0.53,33,50.713973,6.131573,284.0,105,
216,8,1,326.8,0.56,33,50.713978,6.131579,284.0,105,
217,8,1,327.48,0.62,33,50.713984,6.131581,284.0,104,
218,8,1,328.33,0.72,33,50.713991,6.13158,284.0,103,
219,8,1,329.36,0.8,33,50.713999,6.131572,284.0,107,
220,8,1,330.37,1.01,33,50.714008,6.131557,284.0,108,
221,8,1,331.79,1.33,34,50.714015,6.131535,284.0,106,
222,8,1,334.06,1.69,34,50.714016,6.131507,284.0,105,
223,8,1,336.81,2.02,34,50.714009,6.131475,284.0,105,
224,8,1,339.74,2.11,34,50.713999,6.131444,284.0,106,
225,8,1,341.58,1.84,34,50.713991,6.13142,284.0,108,
226,8,1,343.18,1.6,34,50.713991,6.131408,284.0,109,
227,8,1,343.18,1.49,35,50.713997,6.131407,284.0,110,
228,8,1,343.44,1.49,35,50.714008,6.131415,284.0,111,
229,8,1,344.94,1.51,35,50.714019,6.131428,284.0,111,
230,8,1,346.46,1.52,35,50.714029,6.131444,284.0,112,
231,8,1,347.97,1.51,35,50.714036,6.131461,284.0,112,
232,8,1,349.46,1.49,35,50.714041,6.131478,284.0,112,
233,8,1,349.46,1.47,35,50.714043,6.131495,284.0,112,
234,8,1,349.46,1.44,36,50.714046,6.131511,284.0,111,
235,8,1,350.87,1.41,36,50.714048,6.131525,284.0,112,
236,8,1,352.25,1.39,36,50.714052,6.131538,284.0,113,
237,8,1,352.25,1.35,36,50.714059,6.131548,284.0,113,
238,8,1,352.25,1.32,36,50.714067,6.131556,284.0,112,
239,8,1,356.39,1.28,36,50.714076,6.131561,284.0,112,
240,8,1,358.71,1.22,37,50.714085,6.131565,284.0,111,
241,8,1,359.62,1.15,37,50.714094,6.131568,284.0,112,
242,8,1,360.27,1.07,37,50.714101,6.13157,284.0,111,
243,8,1,360.6,1.0,37,50.714106,6.131571,284.0,111,
244,8,1,361.05,0.94,37,50.714109,6.131571,284.0,112,
245,8,1,361.58,0.87,37,50.71411,6.13157,284.0,112,
246,8,1,361.64,0.8,38,50.714111,6.13157,284.0,114,
247,8,1,362.36,0.73,38,50.714111,6.131569,284.0,114,
248,8,1,363.02,0.65,38,50.714111,6.131568,284.0,111,
249,8,1,363.02,0.58,38,50.714111,6.131567,284.0,111,
250,8,1,363.35,0.52,38,50.714112,6.131567,284.0,110,
251,8,1,364.18,0.46,38,50.714112,6.131567,284.0,110,
252,8,1,365.05,0.41,39,50.714111,6.131567,284.0,109,
253,8,1,365.05,0.0,39,50.714109,6.131569,284.0,109,
254,8,1,365.05,0.0,39,50.714106,6.131571,284.0,109,
255,8,1,365.39,0.56,39,50.714103,6.131573,284.0,110,
256,8,1,366.16,0.51,39,50.714102,6.131573,284.0,107,
257,8,1,366.53,0.64,39,50.714104,6.13157,284.0,106,
258,8,1,367.32,0.65,39,50.714107,6.131565,284.0,104,
259,8,1,368.18,0.66,40,50.714107,6.131559,284.0,103,
260,8,1,368.65,0.69,40,50.714104,6.131552,284.0,104,
261,8,1,369.05,0.72,40,50.714098,6.131548,284.0,104,
262,8,1,370.04,0.78,40,50.71409,6.131547,284.0,104,
263,8,1,371.06,0.66,40,50.714084,6.131551,284.0,104,
264,8,1,371.24,0.66,40,50.714081,6.131558,284.0,103,
265,8,1,372.02,0.78,40,50.714082,6.131566,284.0,103,
266,8,1,372.8,0.77,41,50.714087,6.131571,284.0,104,
267,8,1,373.53,0.74,41,50.714093,6.131573,284.0,102,
268,8,1,374.24,0.71,41,50.714096,6.131568,284.0,102,
269,8,1,374.24,0.76,41,50.714092,6.131558,284.0,106,
270,8,1,374.24,0.76,41,50.714084,6.131546,284.0,105,
271,8,1,375.01,0.77,41,50.714077,6.131538,284.0,106,
272,8,1,375.62,0.61,41,50.714074,6.131537,284.0,105,
273,8,1,376.21,0.59,42,50.714074,6.131542,284.0,105,
274,8,1,376.21,0.63,42,50.714076,6.13155,284.0,105,
275,8,1,376.21,0.7,42,50.714078,6.131558,284.0,104,
276,8,1,376.21,0.65,42,50.714081,6.131562,284.0,103,
277,8,1,376.21,0.61,42,50.714081,6.131561,284.0,105,
278,8,1,376.21,0.59,42,50.71408,6.131556,284.0,106,
279,8,1,376.21,0.57,42,50.714078,6.131551,284.0,107,
280,8,1,376.88,0.55,43,50.714073,6.131549,284.0,108,
281,8,1,377.77,0.57,43,50.714067,6.131552,284.0,108,
282,8,1,379.3,0.61,43,50.71406,6.131565,284.0,111,
283,8,1,381.14,0.69,43,50.71405,6.131588,284.0,110,
284,8,1,381.93,0.79,43,50.714038,6.131618,284.0,109,
285,8,1,382.85,0.92,43,50.714023,6.131648,284.0,110,
286,8,1,383.93,1.07,43,50.714004,6.131673,284.0,111,
287,8,1,386.33,2.4,44,50.713984,6.131693,284.0,111,
288,8,1,386.33,2.32,44,50.713965,6.131706,284.0,111,
289,8,1,386.33,2.09,44,50.71395,6.131713,284.0,110,
290,8,1,395.72,1.82,44,50.71394,6.131713,284.0,111,
291,8,1,397.2,1.48,44,50.713934,6.131707,284.0,110,
292,8,1,398.44,1.23,44,50.713934,6.131694,284.0,112,
293,8,1,399.65,1.21,45,50.713939,6.131679,284.0,111,
294,8,1,399.65,1.24,45,50.713946,6.131666,284.0,112,
295,8,1,403.87,1.31,45,50.713956,6.131657,284.0,111,
296,8,1,406.73,1.33,45,50.713968,6.131653,284.0,110,
297,8,1,408.57,1.36,45,50.713981,6.131652,284.0,111,
298,8,1,410.15,1.36,45,50.713994,6.131653,284.0,110,
299,8,1,411.52,1.37,46,50.714006,6.131654,284.0,110,
300,8,1,412.91,1.39,46,50.714018,6.131654,284.0,109,
301,8,1,414.25,1.34,46,50.714029,6.131654,284.0,110,
302,8,1,414.25,1.3,46,50.714039,6.131653,284.0,110,
303,8,1,414.25,1.23,46,50.714047,6.131652,284.0,110,
304,8,1,415.19,0.94,46,50.714055,6.131652,284.0,109,
305,8,1,415.96,0.78,46,50.71406,6.131653,284.0,109,
306,8,1,416.71,0.75,47,50.714065,6.131655,284.0,110,
307,8,1,417.11,0.71,47,50.714067,6.131658,284.0,110,
308,8,1,419.75,0.59,47,50.714069,6.131663,284.0,111,
309,8,1,420.14,0.57,47,50.714069,6.131668,284.0,109,
310,8,1,420.65,0.54,47,50.714069,6.131673,284.0,108,
311,8,1,421.19,0.54,47,50.714067,6.131678,284.0,105,
312,8,1,422.2,0.53,48,50.714064,6.131682,284.0,104,
313,8,1,422.95,0.51,48,50.71406,6.131684,284.0,104,
314,8,1,423.63,0.53,48,50.714055,6.131681,284.0,104,
315,8,1,425.06,0.56,48,50.714047,6.131672,284.0,105,
316,8,1,426.57,0.59,48,50.714038,6.131661,284.0,104,
317,8,1,427.73,0.61,48,50.714027,6.131651,284.0,105,
318,8,1,428.49,0.64,48,50.714015,6.131647,284.0,108,
319,8,1,429.17,0.68,49,50.714003,6.131648,284.0,108,
320,8,1,430.01,0.75,49,50.71399,6.131654,284.0,108,
321,8,1,432.91,0.82,49,50.713979,6.131665,284.0,107,
322,8,1,434.89,0.92,49,50.713968,6.131681,284.0,106,
323,8,1,435.91,1.02,49,50.71396,6.131699,284.0,108,
324,8,1,437.02,1.1,49,50.713953,6.131719,284.0,107,
325,8,1,438.2,1.18,49,50.713946,6.13174,284.0,110,
326,8,1,439.44,1.25,50,50.713941,6.131758,284.0,111,
327,8,1,439.44,1.29,50,50.713935,6.131771,284.0,110,
328,8,1,439.44,1.32,50,50.713929,6.131779,284.0,110,
329,8,1,440.78,1.33,50,50.713922,6.13178,284.0,111,
330,8,1,443.15,1.32,50,50.713915,6.131773,284.0,114,
331,8,1,445.64,1.28,50,50.713908,6.131758,284.0,113,
332,8,1,447.29,1.24,51,50.713902,6.131737,284.0,112,
333,8,1,448.64,1.22,51,50.713898,6.131713,284.0,112,
334,8,1,450.53,1.21,51,50.7139,6.131691,284.0,112,
335,8,1,452.55,1.2,51,50.713907,6.131676,284.0,111,
336,8,1,454.24,1.18,51,50.713918,6.131668,284.0,111,
337,8,1,455.42,1.17,51,50.713927,6.131668,284.0,114,
338,8,1,456.59,1.17,52,50.713932,6.131673,284.0,116,
339,8,1,457.77,1.17,52,50.713933,6.131684,284.0,115,
340,8,1,458.94,1.17,52,50.713933,6.131697,284.0,114,
341,8,1,460.11,1.17,52,50.713934,6.131711,284.0,114,
342,8,1,460.11,1.16,52,50.713936,6.131724,284.0,115,
343,8,1,460.11,1.13,52,50.71394,6.131736,284.0,116,
344,8,1,461.21,1.1,53,50.713944,6.131746,284.0,115,
345,8,1,462.28,1.08,53,50.713949,6.131753,284.0,115,
346,8,1,463.33,1.04,53,50.713955,6.131755,284.0,115,
347,8,1,463.33,1.03,53,50.713961,6.131754,284.0,110,
348,8,1,463.33,1.01,53,50.713968,6.13175,284.0,110,
349,8,1,464.34,1.01,53,50.713975,6.131744,284.0,111,
350,8,1,465.35,1.02,54,50.713982,6.131735,284.0,111,
351,8,1,466.38,1.03,54,50.71399,6.131725,284.0,111,
352,8,1,466.38,1.05,54,50.713999,6.131714,284.0,110,
353,8,1,466.38,1.09,54,50.714007,6.131702,284.0,110,
354,8,1,467.5,1.11,54,50.714015,6.131691,284.0,109,
355,8,1,468.63,1.13,54,50.714022,6.131681,284.0,107,
356,8,1,470.26,1.14,54,50.714028,6.131674,284.0,107,
357,8,1,474.85,1.16,55,50.714033,6.131669,284.0,105,
358,8,1,476.67,1.18,55,50.714036,6.131667,284.0,103,
359,8,1,477.13,1.15,55,50.714039,6.131667,284.0,103,
360,8,1,477.6,1.11,55,50.71404,6.131668,284.0,100,
361,8,1,477.6,0.0,55,50.71404,6.131669,284.0,101,
362,8,1,477.6,0.0,55,50.71404,6.13167,284.0,101,
363,8,1,477.6,0.0,55,50.714039,6.131671,284.0,101,
364,8,1,477.6,0.0,56,50.714038,6.131671,284.0,101,
365,8,1,477.6,0.0,56,50.714037,6.131671,284.0,99,
366,8,1,477.6,0.0,56,50.714037,6.131671,284.0,101,
367,8,1,477.6,0.0,56,50.714037,6.131672,284.0,102,
368,8,1,477.6,0.0,56,50.714037,6.131674,284.0,102,
369,8,1,477.6,0.0,56,50.714038,6.131678,284.0,102,
370,8,1,477.6,0.0,56,50.714038,6.131682,284.0,101,
371,8,1,477.6,0.0,56,50.714039,6.131688,284.0,100,
372,8,1,478.13,0.53,57,50.714041,6.131694,284.0,103,
373,8,1,478.61,0.48,57,50.714042,6.131699,284.0,104,
374,8,1,479.01,0.44,57,50.714043,6.131705,284.0,104,
375,8,1,484.11,0.44,57,50.714044,6.131711,284.0,103,
376,8,1,485.73,0.47,57,50.714045,6.131715,284.0,106,
377,8,1,486.32,0.4,57,50.714045,6.131718,284.0,105,
378,8,1,486.69,0.33,57,50.714046,6.13172,284.0,105,
379,8,1,486.69,0.0,58,50.714045,6.13172,284.0,104,
380,8,1,486.69,0.0,58,50.714045,6.131718,284.0,105,
381,8,1,486.69,0.0,58,50.714044,6.131715,284.0,104,
382,8,1,486.91,0.72,58,50.714043,6.131711,284.0,106,
383,8,1,487.95,0.6,58,50.714042,6.131706,284.0,106,
384,8,1,488.99,0.55,58,50.714041,6.131702,284.0,106,
385,8,1,489.97,0.41,58,50.71404,6.131698,284.0,103,
386,8,1,490.54,0.35,59,50.714039,6.131695,284.0,101,
387,8,1,490.54,0.0,59,50.714039,6.131694,284.0,100,
388,8,1,490.54,0.0,59,50.714039,6.131693,284.0,98,
389,8,1,490.54,0.0,59,50.714039,6.131693,284.0,97,
390,8,1,490.54,0.0,59,50.714039,6.131693,284.0,100,
391,8,1,490.54,0.0,59,50.714039,6.131693,284.0,99,
392,8,1,490.54,0.0,59,50.714039,6.131693,284.0,100,
393,8,1,490.54,0.0,60,50.714039,6.131693,284.0,100,
394,8,1,490.54,0.0,60,50.714039,6.131693,284.0,102,
395,8,1,490.54,0.0,60,50.714039,6.131693,284.0,101,
396,8,1,490.54,0.0,60,50.714039,6.131693,284.0,105,
397,8,1,490.54,0.0,60,50.714039,6.131693,284.0,106,
398,8,1,490.54,0.0,60,50.714039,6.131693,284.0,105,
399,8,1,490.54,0.0,60,50.714039,6.131693,284.0,105,
400,8,1,490.54,0.0,60,50.714039,6.131693,284.0,105,
401,8,1,490.54,0.0,61,50.714039,6.131693,284.0,105,
402,8,1,490.54,0.0,61,50.714039,6.131693,284.0,105,
403,8,1,490.54,0.0,61,50.714039,6.131693,284.0,104,
404,8,1,490.54,0.0,61,50.714039,6.131693,284.0,103,
405,8,1,490.54,0.0,61,50.714039,6.131693,284.0,101,
406,8,1,490.54,0.0,61,50.714039,6.131693,284.0,99,
407,8,1,490.54,0.0,61,50.714039,6.131693,284.0,99,
408,8,1,490.54,0.0,62,50.714039,6.131693,284.0,99,
409,8,1,490.54,0.0,62,50.714039,6.131693,284.0,99,
410,8,1,490.54,0.0,62,50.714039,6.131693,284.0,100,
411,8,1,490.54,0.0,62,50.714039,6.131693,284.0,99,
412,8,1,490.54,0.0,62,50.714039,6.131693,284.0,98,
413,8,1,490.54,0.0,62,50.714039,6.131693,284.0,97,
414,8,1,490.54,0.0,62,50.714039,6.131693,284.0,96,
415,8,1,490.54,0.0,62,50.714039,6.131693,284.0,97,
416,8,1,490.54,0.0,63,50.714039,6.131693,284.0,98,
417,8,1,490.54,0.0,63,50.714039,6.131693,284.0,102,
418,8,1,490.54,0.0,63,50.714039,6.131693,284.0,99,
419,8,1,490.54,0.0,63,50.714039,6.131693,284.0,95,
420,8,1,490.54,0.0,63,50.714039,6.131693,284.0,92,
421,8,1,490.54,0.0,63,50.714039,6.131693,284.0,90,
422,8,1,490.54,0.0,63,50.714039,6.131693,284.0,91,
