time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
52,0,1,114.81,1.59,9,50.777698,6.048185,205.1,129,3
53,0,1,117.21,1.86,10,50.777723,6.048192,205.0,129,3
54,0,1,117.21,2.07,10,50.777747,6.048198,204.9,130,2
55,0,1,117.21,2.28,10,50.77777,6.048202,204.9,132,3
56,0,1,119.66,2.38,10,50.777792,6.048205,204.8,133,2
57,0,1,123.25,2.46,10,50.777813,6.048207,204.7,133,3
58,0,1,125.82,2.5,10,50.777834,6.048208,204.6,135,2
59,0,1,128.37,2.5,11,50.777855,6.048208,204.6,134,3
60,0,1,129.85,2.5,11,50.777875,6.048206,204.5,134,3
61,0,1,132.31,2.51,11,50.777895,6.048203,204.4,132,2
62,0,1,134.6,2.51,11,50.777916,6.0482,204.3,131,3
63,0,1,136.58,2.51,11,50.777941,6.048195,204.2,131,2
64,0,1,141.94,2.51,12,50.777971,6.048188,204.1,131,3
65,0,1,144.96,2.52,12,50.778003,6.04818,204.0,128,3
66,0,1,147.94,2.52,12,50.778033,6.048173,203.9,126,2
67,0,1,147.94,2.53,12,50.778062,6.048167,203.8,124,3
68,0,1,147.94,2.52,12,50.778089,6.048161,203.7,123,2
69,0,1,150.92,2.52,13,50.778116,6.048157,203.6,124,3
70,0,1,157.43,2.52,13,50.778142,6.048155,203.5,125,3
71,0,1,160.37,2.52,13,50.778169,6.048153,203.4,127,2
72,0,1,163.65,2.52,14,50.778196,6.048153,203.3,128,3
73,0,1,166.32,2.51,14,50.778223,6.048154,203.2,128,2
74,0,1,169.35,2.51,14,50.77825,6.048156,203.1,134,3
75,0,1,172.2,2.51,14,50.778276,6.048158,203.0,135,3
76,0,1,175.32,2.52,15,50.778302,6.048161,202.9,138,2
77,0,1,183.32,2.52,15,50.778328,6.048164,202.8,139,3
78,0,1,187.49,2.52,16,50.778354,6.048168,202.8,138,2
79,0,1,190.38,2.52,16,50.77838,6.048171,202.9,139,3
80,0,1,193.39,2.53,16,50.778405,6.048175,202.9,138,2
81,0,1,196.45,2.53,16,50.77843,6.048178,203.0,138,3
82,0,1,196.45,2.54,16,50.778455,6.048181,203.1,136,3
83,0,1,201.27,2.54,17,50.778479,6.048184,203.1,137,2
84,0,1,204.94,2.54,17,50.778503,6.048187,203.2,140,3
85,0,1,207.48,2.54,17,50.778526,6.048189,203.2,140,3
86,0,1,210.02,2.54,18,50.77855,6.048191,203.3,139,2
87,0,1,212.56,2.54,18,50.778573,6.048193,203.3,138,3
88,0,1,214.95,2.54,18,50.778595,6.048194,203.4,137,2
89,0,1,217.35,2.54,18,50.778618,6.048195,203.4,136,3
90,0,1,219.68,2.54,18,50.77864,6.048196,203.4,135,2
91,0,1,222.11,2.54,19,50.778661,6.048196,203.5,135,3
92,0,1,224.57,2.54,19,50.778683,6.048196,203.5,138,2
93,0,1,227.01,2.54,19,50.778704,6.048196,203.6,136,3
94,0,1,229.41,2.54,19,50.778725,6.048196,203.6,135,3
95,0,1,231.88,2.53,20,50.778746,6.048195,203.7,136,2
96,0,1,234.33,2.53,20,50.778766,6.048194,203.7,137,3
97,0,1,234.33,2.52,20,50.778787,6.048193,203.7,137,2
98,0,1,237.18,2.53,20,50.778808,6.048193,203.8,138,3
99,0,1,240.29,2.52,20,50.778829,6.048193,203.8,139,2
100,0,1,242.94,2.54,21,50.778851,6.048195,203.9,139,3
101,0,1,245.49,2.55,21,50.778874,6.048197,203.9,139,3
102,0,1,248.25,2.52,21,50.778897,6.0482,204.0,139,2
103,0,1,251.27,2.55,21,50.778922,6.048207,204.0,140,3
104,0,1,254.11,2.56,22,50.778947,6.04822,204.1,140,3
105,0,1,257.02,2.52,22,50.778972,6.048239,204.2,141,2
106,0,1,259.79,2.56,22,50.778997,6.048264,204.4,140,3
107,0,1,263.21,2.52,22,50.779018,6.048291,204.5,141,2
108,0,1,266.06,2.56,23,50.779034,6.048321,204.6,140,3
109,0,1,267.26,2.57,23,50.779046,6.048351,204.8,139,3
110,0,1,269.55,2.57,23,50.779054,6.048382,204.9,139,2
111,0,1,271.95,2.57,23,50.779059,6.048414,205.0,140,3
112,0,1,272.94,2.57,23,50.779061,6.048447,205.1,140,2
113,0,1,279.18,2.57,24,50.779062,6.048481,205.3,139,3
114,0,1,282.28,2.52,24,50.779062,6.048514,205.4,139,2
115,0,1,284.49,2.52,24,50.779062,6.048548,205.5,140,3
116,0,1,286.58,2.52,24,50.779061,6.048582,205.6,140,2
117,0,1,288.76,2.52,24,50.779061,6.048617,205.7,140,3
118,0,1,291.02,2.52,25,50.77906,6.048651,205.8,140,2
119,0,1,293.36,2.52,25,50.779061,6.048684,206.0,139,3
120,0,1,295.81,2.52,25,50.779061,6.048718,206.1,139,3
121,0,1,298.16,2.52,25,50.779062,6.048751,206.2,140,2
122,0,1,300.37,2.52,26,50.779063,6.048783,206.3,140,3
123,0,1,302.78,2.52,26,50.779066,6.048815,206.4,140,2
124,0,1,305.45,2.53,26,50.779068,6.048846,206.5,140,3
125,0,1,307.97,2.53,26,50.779071,6.048877,206.7,143,2
126,0,1,310.24,2.53,26,50.779074,6.048908,206.8,145,3
127,0,1,312.33,2.53,27,50.779078,6.048938,206.9,145,3
128,0,1,314.46,2.53,27,50.779081,6.048968,207.0,146,2
129,0,1,314.46,2.53,27,50.779085,6.048999,207.1,146,3
130,0,1,314.46,2.53,27,50.779089,6.049029,207.2,144,2
131,0,1,316.62,2.53,27,50.779092,6.049059,207.4,145,3
132,0,1,318.39,2.53,27,50.779095,6.049089,207.5,145,2
133,0,1,320.72,2.52,27,50.779098,6.049119,207.6,145,3
134,0,1,322.96,2.54,28,50.779101,6.04915,207.7,143,3
135,0,1,324.35,2.53,28,50.779103,6.049181,207.8,143,2
136,0,1,326.67,2.55,28,50.779105,6.049212,207.9,142,3
137,0,1,329.03,2.53,28,50.779107,6.049243,208.1,142,2
138,0,1,330.84,2.55,28,50.779108,6.049275,208.2,144,3
139,0,1,333.05,2.52,28,50.779109,6.049306,208.3,144,2
140,0,1,335.32,2.51,29,50.77911,6.049338,208.4,144,3
141,0,1,337.81,2.5,29,50.779111,6.049369,208.5,143,2
142,0,1,340.15,2.5,29,50.779112,6.0494,208.6,143,3
143,0,1,342.37,2.5,29,50.779114,6.04943,208.7,142,2
144,0,1,344.57,2.49,30,50.779115,6.04946,208.8,141,3
145,0,1,346.84,2.49,30,50.779116,6.04949,209.0,141,2
146,0,1,348.86,2.49,30,50.779118,6.049519,209.1,140,3
147,0,1,350.86,2.48,30,50.77912,6.049547,209.2,136,3
148,0,1,352.71,2.48,30,50.779123,6.049575,209.3,140,2
149,0,1,354.85,2.47,30,50.779126,6.049602,209.4,138,3
150,0,1,356.63,2.52,31,50.779129,6.049629,209.5,136,3
151,0,1,358.05,2.51,31,50.779133,6.049656,209.6,138,2
152,0,1,359.33,2.51,31,50.779136,6.049683,209.7,140,3
153,0,1,362.22,2.5,31,50.77914,6.049711,209.8,136,2
154,0,1,364.38,2.5,31,50.779144,6.04974,210.0,136,3
155,0,1,366.54,2.5,31,50.779147,6.04977,210.1,135,3
156,0,1,367.96,2.49,31,50.779151,6.049801,210.2,135,2
157,0,1,370.17,2.49,32,50.779154,6.049833,210.3,135,3
158,0,1,372.22,2.48,32,50.779157,6.049866,210.5,135,2
159,0,1,374.75,2.48,32,50.77916,6.049898,210.6,135,3
160,0,1,376.29,2.47,32,50.779162,6.049931,210.7,135,2
161,0,1,378.65,2.47,32,50.779163,6.049963,210.8,136,3
162,0,1,381.97,2.46,33,50.779164,6.049995,211.0,136,2
163,0,1,384.2,2.46,33,50.779165,6.050027,211.0,136,3
164,0,1,386.35,2.46,33,50.779164,6.050059,211.1,135,3
165,0,1,389.06,2.46,33,50.779164,6.050092,211.1,134,2
166,0,1,390.8,2.46,33,50.779163,6.050124,211.1,134,3
167,0,1,392.59,2.45,34,50.779163,6.050157,211.2,135,2
168,0,1,395.91,2.45,34,50.779162,6.05019,211.2,136,3
169,0,1,398.08,2.45,34,50.77916,6.050224,211.2,134,3
170,0,1,399.79,2.44,34,50.779159,6.050259,211.3,136,2
171,0,1,403.01,2.44,34,50.779158,6.050295,211.3,138,3
172,0,1,405.02,2.43,35,50.779157,6.050331,211.4,138,2
173,0,1,407.01,2.43,35,50.779156,6.050368,211.4,139,3
174,0,1,410.43,2.43,35,50.779156,6.050407,211.4,141,3
175,0,1,412.72,2.42,35,50.779155,6.050447,211.5,140,2
176,0,1,415.01,2.42,35,50.779155,6.050487,211.5,139,3
177,0,1,418.41,2.42,36,50.779156,6.050529,211.6,138,2
178,0,1,421.12,2.42,36,50.779156,6.050571,211.6,137,3
179,0,1,423.76,2.41,36,50.779157,6.050614,211.7,138,3
180,0,1,426.89,2.41,36,50.779158,6.050657,211.7,138,2
181,0,1,429.53,2.41,37,50.779159,6.0507,211.8,137,3
182,0,1,432.19,2.41,37,50.77916,6.050743,211.9,138,2
183,0,1,436.29,2.41,37,50.779162,6.050785,211.9,134,3
184,0,1,439.09,2.4,37,50.779163,6.050827,212.0,135,3
185,0,1,441.82,2.4,38,50.779165,6.050868,212.0,133,2
186,0,1,445.21,2.4,38,50.779167,6.050909,212.1,133,3
187,0,1,448.05,2.4,38,50.779169,6.050948,212.1,135,2
188,0,1,450.94,2.4,38,50.77917,6.050986,212.2,136,3
189,0,1,453.68,2.38,39,50.779172,6.051022,212.2,137,2
190,0,1,456.32,2.4,39,50.779174,6.051058,212.3,139,3
191,0,1,458.95,2.41,39,50.779175,6.051093,212.3,139,3
192,0,1,461.75,2.42,39,50.779175,6.051128,212.4,141,2
193,0,1,464.22,2.42,40,50.779175,6.051162,212.4,141,3
194,0,1,466.71,2.38,40,50.779174,6.051196,212.4,142,2
195,0,1,469.43,2.42,40,50.779172,6.05123,212.5,141,3
196,0,1,471.77,2.43,40,50.779169,6.051264,212.5,143,3
197,0,1,473.71,2.44,40,50.779165,6.051298,212.6,141,2
198,0,1,476.6,2.44,41,50.779162,6.051333,212.6,140,3
199,0,1,479.13,2.4,41,50.779158,6.051368,212.6,140,2
200,0,1,481.63,2.4,41,50.779155,6.051403,212.6,140,3
201,0,1,483.7,2.39,41,50.779153,6.051439,212.7,139,3
202,0,1,486.22,2.38,42,50.779151,6.051475,212.7,139,2
203,0,1,488.51,2.37,42,50.77915,6.051511,212.7,141,3
204,0,1,491.19,2.35,42,50.77915,6.051548,212.8,142,2
205,0,1,493.76,2.34,42,50.77915,6.051585,212.8,141,3
206,0,1,496.32,2.33,43,50.77915,6.051623,212.9,141,2
207,0,1,498.71,2.33,43,50.779151,6.05166,212.9,141,3
208,0,1,501.34,2.32,43,50.779153,6.051698,213.1,143,2
209,0,1,504.01,2.32,43,50.779155,6.051736,213.2,143,3
210,0,1,506.98,2.32,43,50.779157,6.051774,213.4,142,3
211,0,1,509.67,2.32,44,50.77916,6.051812,213.5,144,2
212,0,1,512.36,2.32,44,50.779162,6.05185,213.6,146,3
213,0,1,515.01,2.32,44,50.779165,6.051888,213.8,146,2
214,0,1,517.62,2.32,44,50.779168,6.051926,213.9,146,3
215,0,1,520.29,2.32,45,50.779171,6.051964,214.1,146,3
216,0,1,523.04,2.32,45,50.779174,6.052002,214.2,146,2
217,0,1,525.72,2.32,45,50.779177,6.05204,214.3,146,3
218,0,1,528.44,2.32,45,50.77918,6.052078,214.5,146,2
219,0,1,530.9,2.32,46,50.779182,6.052115,214.6,148,3
220,0,1,533.59,2.32,46,50.779184,6.052152,214.7,146,3
221,0,1,536.27,2.32,46,50.779185,6.052189,214.9,146,2
222,0,1,538.69,2.32,46,50.779185,6.052226,215.0,146,3
223,0,1,541.25,2.32,47,50.779185,6.052263,215.1,151,2
224,0,1,543.83,2.33,47,50.779184,6.052299,215.3,151,3
225,0,1,546.47,2.33,47,50.779182,6.052335,215.4,151,2
226,0,1,548.98,2.33,47,50.779179,6.05237,215.5,150,3
227,0,1,551.58,2.33,47,50.779175,6.052405,215.6,152,3
228,0,1,554.18,2.33,48,50.77917,6.05244,215.8,151,2
229,0,1,556.94,2.33,48,50.779164,6.052474,215.9,150,3
230,0,1,559.68,2.33,48,50.779158,6.052508,216.0,149,2
231,0,1,562.1,2.33,48,50.779151,6.052541,216.1,149,3
232,0,1,564.64,2.33,49,50.779146,6.052574,216.3,149,3
233,0,1,566.85,2.33,49,50.779141,6.052606,216.4,149,2
234,0,1,569.37,2.33,49,50.779137,6.052637,216.6,147,3
235,0,1,571.45,2.33,49,50.779136,6.052668,216.7,144,2
236,0,1,573.4,2.33,49,50.779135,6.052699,216.8,144,3
237,0,1,575.66,2.33,50,50.779136,6.052729,217.0,144,2
238,0,1,577.46,2.32,50,50.779137,6.05276,217.1,144,3
239,0,1,579.38,2.32,50,50.779138,6.052791,217.3,145,2
240,0,1,581.88,2.32,50,50.779138,6.052823,217.4,144,3
241,0,1,584.18,2.32,50,50.779137,6.052856,217.6,145,3
242,0,1,586.81,2.32,51,50.779136,6.052891,217.8,145,2
243,0,1,588.65,2.32,51,50.779134,6.052926,217.9,144,3
244,0,1,591.3,2.32,51,50.779131,6.052963,218.1,144,2
245,0,1,593.93,2.32,51,50.779127,6.053,218.3,141,3
246,0,1,596.86,2.32,51,50.779124,6.053038,218.4,141,2
247,0,1,599.65,2.32,52,50.77912,6.053076,218.6,140,3
248,0,1,602.47,2.32,52,50.779115,6.053114,218.8,140,2
249,0,1,604.96,2.32,52,50.779111,6.053153,218.9,141,3
250,0,1,607.72,2.32,52,50.779107,6.053192,219.1,141,2
251,0,1,610.49,2.32,53,50.779103,6.053232,219.3,141,3
252,0,1,613.17,2.32,53,50.7791,6.053271,219.5,140,3
253,0,1,616.0,2.32,53,50.779097,6.053309,219.6,140,2
254,0,1,618.98,2.32,53,50.779094,6.053348,219.8,140,3
255,0,1,621.42,2.33,54,50.779092,6.053386,219.8,140,3
256,0,1,624.17,2.33,54,50.779091,6.053424,219.8,140,2
257,0,1,627.01,2.33,54,50.779091,6.053461,219.9,139,3
258,0,1,629.77,2.33,54,50.779091,6.053498,219.9,137,2
259,0,1,632.51,2.33,55,50.779091,6.053534,220.0,137,3
260,0,1,635.22,2.33,55,50.779092,6.05357,220.0,137,2
261,0,1,637.73,2.33,55,50.779093,6.053605,220.1,134,3
262,0,1,640.13,2.33,55,50.779095,6.05364,220.1,136,2
263,0,1,642.71,2.33,55,50.779097,6.053674,220.2,137,3
264,0,1,644.96,2.33,56,50.7791,6.053707,220.2,137,3
265,0,1,647.44,2.33,56,50.779102,6.05374,220.3,135,2
266,0,1,649.62,2.33,56,50.779105,6.053773,220.3,134,3
267,0,1,651.97,2.33,56,50.779107,6.053804,220.4,132,2
268,0,1,654.13,2.33,56,50.77911,6.053835,220.4,136,3
269,0,1,656.42,2.33,57,50.779113,6.053866,220.5,134,2
270,0,1,658.6,2.33,57,50.779116,6.053897,220.5,135,3
271,0,1,660.98,2.33,57,50.779119,6.053928,220.6,135,2
272,0,1,663.37,2.33,57,50.779122,6.05396,220.6,137,3
273,0,1,665.37,2.33,58,50.779125,6.053994,220.7,140,2
274,0,1,667.54,2.33,58,50.779128,6.054029,220.7,139,3
275,0,1,670.14,2.33,58,50.77913,6.054066,220.8,139,3
276,0,1,672.54,2.33,58,50.779133,6.054104,220.8,141,2
277,0,1,675.3,2.33,58,50.779136,6.054144,220.9,142,3
278,0,1,678.06,2.33,59,50.779137,6.054185,221.0,144,2
279,0,1,680.49,2.33,59,50.779139,6.054226,221.0,146,3
280,0,1,683.39,2.33,59,50.779139,6.054267,221.1,148,3
281,0,1,686.32,2.33,59,50.779137,6.054308,221.1,150,2
282,0,1,689.16,2.34,60,50.779135,6.054348,221.2,150,3
283,0,1,691.89,2.34,60,50.779132,6.054387,221.2,150,2
284,0,1,694.48,2.34,60,50.779128,6.054426,221.2,150,3
285,0,1,697.59,2.34,60,50.779123,6.054464,221.3,151,2
286,0,1,700.34,2.34,61,50.779119,6.054502,221.3,151,3
287,0,1,703.08,2.34,61,50.779116,6.054539,221.4,151,3
288,0,1,705.58,2.34,61,50.779113,6.054575,221.4,150,2
289,0,1,708.3,2.34,61,50.779111,6.054612,221.5,148,3
290,0,1,710.98,2.34,62,50.77911,6.054647,221.5,145,2
291,0,1,713.7,2.35,62,50.779111,6.054683,221.6,145,3
292,0,1,716.14,2.35,62,50.779112,6.054719,221.6,145,3
293,0,1,718.65,2.35,62,50.779113,6.054754,221.7,146,2
294,0,1,721.48,2.35,62,50.779116,6.05479,221.7,146,3
295,0,1,724.09,2.35,63,50.779118,6.054826,221.8,146,2
296,0,1,726.65,2.35,63,50.779121,6.054863,221.8,146,3
297,0,1,729.06,2.35,63,50.779124,6.0549,221.9,146,3
298,0,1,731.66,2.35,63,50.779126,6.054936,221.9,146,2
299,0,1,734.53,2.35,64,50.779128,6.054973,222.0,144,3
300,0,1,736.75,2.35,64,50.779128,6.055009,222.0,143,2
301,0,1,739.37,2.35,64,50.779127,6.055045,222.1,145,3
302,0,1,742.01,2.35,64,50.779124,6.055081,222.1,145,3
303,0,1,744.56,2.35,65,50.77912,6.055116,222.1,144,2
304,0,1,747.23,2.35,65,50.779114,6.055151,222.2,143,3
305,0,1,750.12,2.35,65,50.779108,6.055186,222.2,142,2
306,0,1,752.15,2.35,65,50.779101,6.055221,222.3,143,3
307,0,1,755.07,2.35,65,50.779093,6.055256,222.3,142,3
308,0,1,757.88,2.35,66,50.779085,6.055291,222.4,142,2
309,0,1,759.73,2.35,66,50.779077,6.055326,222.4,141,3
310,0,1,762.68,2.35,66,50.779069,6.055362,222.5,140,2
311,0,1,765.59,2.35,66,50.779061,6.055398,222.5,140,3
312,0,1,767.48,2.35,66,50.779052,6.055433,222.6,140,2
313,0,1,770.47,2.36,67,50.779044,6.055469,222.6,139,3
314,0,1,773.15,2.36,67,50.779035,6.055505,222.7,139,3
315,0,1,775.64,2.36,67,50.779027,6.05554,222.8,139,2
316,0,1,778.55,2.36,67,50.779018,6.055576,222.8,136,3
317,0,1,781.34,2.36,68,50.77901,6.055611,222.9,133,2
318,0,1,783.44,2.36,68,50.779002,6.055645,222.9,134,3
319,0,1,786.46,2.36,68,50.778994,6.05568,223.0,134,3
320,0,1,789.44,2.36,68,50.778986,6.055713,223.0,135,2
321,0,1,791.08,2.37,68,50.778979,6.055747,223.1,135,3
322,0,1,793.82,2.37,69,50.778971,6.05578,223.2,138,3
323,0,1,796.51,2.38,69,50.778964,6.055813,223.2,140,2
324,0,1,798.76,2.38,69,50.778957,6.055846,223.3,140,3
325,0,1,801.56,2.38,69,50.77895,6.055879,223.3,142,2
326,0,1,804.18,2.38,70,50.778942,6.055913,223.4,141,3
327,0,1,806.01,2.38,70,50.778935,6.055947,223.5,140,2
328,0,1,808.68,2.38,70,50.778927,6.055982,223.5,140,3
329,0,1,811.41,2.38,70,50.778919,6.056018,223.6,138,3
330,0,1,813.74,2.38,70,50.778911,6.056054,223.7,138,2
331,0,1,816.73,2.39,71,50.778902,6.05609,223.7,138,3
332,0,1,819.59,2.39,71,50.778894,6.056126,223.8,139,2
333,0,1,822.11,2.39,71,50.778885,6.056163,223.9,138,3
334,0,1,824.9,2.39,71,50.778875,6.056198,223.9,137,3
335,0,1,827.66,2.39,72,50.778866,6.056234,224.0,137,2
336,0,1,830.62,2.39,72,50.778857,6.056269,224.1,138,3
337,0,1,833.46,2.39,72,50.778847,6.056303,224.2,141,2
338,0,1,836.28,2.39,72,50.778838,6.056337,224.2,141,3
339,0,1,838.51,2.39,73,50.778828,6.056371,224.3,143,2
340,0,1,841.17,2.39,73,50.778819,6.056404,224.4,143,3
341,0,1,843.96,2.39,73,50.77881,6.056437,224.5,143,3
342,0,1,846.49,2.4,73,50.778801,6.056469,224.5,144,2
343,0,1,849.19,2.4,74,50.778792,6.056501,224.6,143,3
344,0,1,851.91,2.4,74,50.778784,6.056533,224.7,141,2
345,0,1,853.87,2.4,74,50.778776,6.056565,224.8,142,3
346,0,1,856.52,2.4,74,50.778769,6.056597,224.8,142,3
347,0,1,859.19,2.4,74,50.778763,6.056628,224.9,140,2
348,0,1,861.0,2.4,75,50.778757,6.056659,225.0,140,3
349,0,1,863.44,2.4,75,50.778752,6.05669,225.0,141,3
350,0,1,866.16,2.4,75,50.778746,6.056721,225.0,143,2
351,0,1,867.85,2.4,75,50.77874,6.056751,225.0,143,3
352,0,1,870.38,2.4,75,50.778734,6.056781,225.0,142,2
353,0,1,872.79,2.39,76,50.778727,6.056809,225.1,140,3
354,0,1,874.67,2.39,76,50.778719,6.056837,225.1,143,3
355,0,1,876.71,2.39,76,50.778709,6.056863,225.1,142,2
356,0,1,878.98,2.39,76,50.778699,6.05689,225.1,141,3
357,0,1,881.07,2.39,76,50.778688,6.056917,225.1,142,2
358,0,1,883.99,2.39,77,50.778677,6.056945,225.2,143,3
359,0,1,886.92,2.38,77,50.778667,6.056976,225.2,142,3
360,0,1,887.18,2.38,77,50.778659,6.057011,225.2,142,2
361,0,1,889.93,2.38,77,50.778651,6.057049,225.2,141,3
362,0,1,892.48,2.38,77,50.778646,6.05709,225.2,141,3
363,0,1,895.52,2.38,78,50.778641,6.057134,225.3,139,2
364,0,1,898.2,2.38,78,50.778637,6.057179,225.3,138,3
365,0,1,900.87,2.38,78,50.778632,6.057224,225.3,135,2
366,0,1,900.87,2.39,78,50.778628,6.057269,225.3,136,3
367,0,1,900.87,2.39,78,50.778622,6.057312,225.3,136,2
368,0,1,903.46,2.39,78,50.778616,6.057352,225.3,134,3
369,0,1,906.21,2.4,79,50.778609,6.05739,225.3,134,3
370,0,1,908.96,2.4,79,50.778601,6.057427,225.4,133,2
371,0,1,912.93,2.4,79,50.778593,6.057462,225.4,134,3
372,0,1,915.69,2.41,79,50.778585,6.057497,225.4,134,3
373,0,1,918.3,2.41,80,50.778578,6.057531,225.4,134,2
374,0,1,921.09,2.41,80,50.778572,6.057566,225.5,134,3
375,0,1,926.92,2.41,80,50.778567,6.057602,225.6,133,2
376,0,1,929.54,2.42,81,50.778563,6.057637,225.6,133,3
377,0,1,931.93,2.42,81,50.778558,6.057673,225.7,132,3
378,0,1,937.55,2.42,81,50.778553,6.057708,225.7,131,2
379,0,1,940.19,2.42,82,50.778548,6.057743,225.8,129,3
380,0,1,942.85,2.42,82,50.778541,6.057778,225.8,127,2
381,0,1,945.25,2.42,82,50.778534,6.057813,225.9,126,3
382,0,1,947.96,2.42,82,50.778525,6.057848,226.0,125,3
383,0,1,950.62,2.42,82,50.778515,6.057882,226.0,124,2
384,0,1,953.18,2.42,83,50.778505,6.057916,226.1,125,3
385,0,1,955.81,2.42,83,50.778494,6.057949,226.2,125,2
386,0,1,958.44,2.42,83,50.778484,6.057983,226.2,125,3
387,0,1,961.33,2.42,83,50.778473,6.058017,226.3,124,2
388,0,1,964.07,2.42,84,50.778462,6.05805,226.4,123,3
389,0,1,966.8,2.42,84,50.778452,6.058084,226.4,125,3
390,0,1,969.29,2.42,84,50.778442,6.058117,226.5,123,2
391,0,1,971.79,2.42,84,50.778432,6.05815,226.5,123,3
392,0,1,974.13,2.42,85,50.778423,6.058183,226.6,124,2
393,0,1,977.27,2.42,85,50.778414,6.058215,226.7,122,3
394,0,1,979.42,2.42,85,50.778405,6.058246,226.7,123,2
395,0,1,981.67,2.42,85,50.778397,6.058277,226.8,121,3
396,0,1,984.34,2.42,85,50.77839,6.058309,226.8,122,2
397,0,1,986.57,2.42,86,50.778383,6.058341,226.9,122,3
398,0,1,988.87,2.42,86,50.778376,6.058375,226.9,122,2
399,0,1,990.93,2.42,86,50.778371,6.058412,226.9,123,3
400,0,1,993.26,2.42,86,50.778367,6.058452,226.9,122,2
401,0,1,993.26,2.42,86,50.778363,6.058497,226.9,123,3
402,0,1,993.26,2.42,86,50.77836,6.058544,226.9,122,2
403,0,1,995.96,2.42,87,50.778357,6.058591,226.9,123,3
404,0,1,998.97,2.42,87,50.778354,6.058638,227.0,122,2
405,0,1,1002.11,2.42,87,50.778351,6.058681,227.0,121,3
406,0,1,1004.77,2.43,87,50.778348,6.05872,227.0,122,2
407,0,1,1006.79,2.43,87,50.778343,6.058752,227.0,122,3
408,0,1,1008.41,2.43,88,50.778337,6.058776,227.0,123,3
